file,subject,exercise,set_id,num_reps,set_length_samples,true_period_samples,signal,method,estimated_period_samples,signed_error_samples,abs_error_samples,relative_abs_error,within_10_percent,within_20_percent
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,0,12,3676,317.0,transition_energy,autocorr,311.0,-6.0,6.0,0.0189,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,0,12,3676,317.0,transition_energy,fft,306.3333,-10.6667,10.6667,0.0336,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,pca_motion,autocorr,257.0,12.5,12.5,0.0511,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,pca_motion,fft,260.9231,16.4231,16.4231,0.0672,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,abs_pca_motion,autocorr,116.0,-128.5,128.5,0.5256,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,abs_pca_motion,fft,121.1429,-123.3571,123.3571,0.5045,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,acc_magnitude,autocorr,123.0,-121.5,121.5,0.4969,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,acc_magnitude,fft,121.1429,-123.3571,123.3571,0.5045,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,gyro_magnitude,autocorr,700.0,455.5,455.5,1.863,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,gyro_magnitude,fft,121.1429,-123.3571,123.3571,0.5045,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,pca_velocity,autocorr,830.0,585.5,585.5,2.3947,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,pca_velocity,fft,1696.0,1451.5,1451.5,5.9366,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,motion_energy,autocorr,833.0,588.5,588.5,2.407,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,motion_energy,fft,1696.0,1451.5,1451.5,5.9366,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,transition_energy,autocorr,1124.0,879.5,879.5,3.5971,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,1,13,3392,244.5,transition_energy,fft,1696.0,1451.5,1451.5,5.9366,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,pca_motion,autocorr,293.0,10.0,10.0,0.0353,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,pca_motion,fft,309.9091,26.9091,26.9091,0.0951,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,abs_pca_motion,autocorr,290.0,7.0,7.0,0.0247,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,abs_pca_motion,fft,284.0833,1.0833,1.0833,0.0038,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,acc_magnitude,autocorr,292.0,9.0,9.0,0.0318,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,acc_magnitude,fft,148.2174,-134.7826,134.7826,0.4763,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,gyro_magnitude,autocorr,291.0,8.0,8.0,0.0283,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,gyro_magnitude,fft,284.0833,1.0833,1.0833,0.0038,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,pca_velocity,autocorr,297.0,14.0,14.0,0.0495,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,pca_velocity,fft,284.0833,1.0833,1.0833,0.0038,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,motion_energy,autocorr,292.0,9.0,9.0,0.0318,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,motion_energy,fft,284.0833,1.0833,1.0833,0.0038,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,transition_energy,autocorr,290.0,7.0,7.0,0.0247,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_triceps_curl,2,12,3409,283.0,transition_energy,fft,284.0833,1.0833,1.0833,0.0038,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,pca_motion,autocorr,373.0,17.0,17.0,0.0478,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,pca_motion,fft,399.8182,43.8182,43.8182,0.1231,False,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,abs_pca_motion,autocorr,1573.0,1217.0,1217.0,3.4185,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,abs_pca_motion,fft,175.92,-180.08,180.08,0.5058,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,acc_magnitude,autocorr,416.0,60.0,60.0,0.1685,False,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,acc_magnitude,fft,488.6667,132.6667,132.6667,0.3727,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,gyro_magnitude,autocorr,377.0,21.0,21.0,0.059,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,gyro_magnitude,fft,366.5,10.5,10.5,0.0295,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,pca_velocity,autocorr,1097.0,741.0,741.0,2.0815,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,pca_velocity,fft,366.5,10.5,10.5,0.0295,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,motion_energy,autocorr,1167.0,811.0,811.0,2.2781,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,motion_energy,fft,879.6,523.6,523.6,1.4708,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,transition_energy,autocorr,1154.0,798.0,798.0,2.2416,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,0,12,4398,356.0,transition_energy,fft,366.5,10.5,10.5,0.0295,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,pca_motion,autocorr,423.0,10.0,10.0,0.0242,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,pca_motion,fft,419.6364,6.6364,6.6364,0.0161,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,abs_pca_motion,autocorr,422.0,9.0,9.0,0.0218,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,abs_pca_motion,fft,419.6364,6.6364,6.6364,0.0161,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,acc_magnitude,autocorr,834.0,421.0,421.0,1.0194,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,acc_magnitude,fft,419.6364,6.6364,6.6364,0.0161,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,gyro_magnitude,autocorr,414.0,1.0,1.0,0.0024,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,gyro_magnitude,fft,209.8182,-203.1818,203.1818,0.492,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,pca_velocity,autocorr,414.0,1.0,1.0,0.0024,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,pca_velocity,fft,209.8182,-203.1818,203.1818,0.492,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,motion_energy,autocorr,417.0,4.0,4.0,0.0097,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,motion_energy,fft,419.6364,6.6364,6.6364,0.0161,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,transition_energy,autocorr,403.0,-10.0,10.0,0.0242,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,1,12,4616,413.0,transition_energy,fft,419.6364,6.6364,6.6364,0.0161,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,pca_motion,autocorr,378.0,-4.0,4.0,0.0105,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,pca_motion,fft,404.8182,22.8182,22.8182,0.0597,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,abs_pca_motion,autocorr,397.0,15.0,15.0,0.0393,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,abs_pca_motion,fft,202.4091,-179.5909,179.5909,0.4701,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,acc_magnitude,autocorr,400.0,18.0,18.0,0.0471,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,acc_magnitude,fft,371.0833,-10.9167,10.9167,0.0286,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,gyro_magnitude,autocorr,164.0,-218.0,218.0,0.5707,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,gyro_magnitude,fft,202.4091,-179.5909,179.5909,0.4701,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,pca_velocity,autocorr,1203.0,821.0,821.0,2.1492,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,pca_velocity,fft,445.3,63.3,63.3,0.1657,False,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,motion_energy,autocorr,729.0,347.0,347.0,0.9084,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,motion_energy,fft,371.0833,-10.9167,10.9167,0.0286,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,transition_energy,autocorr,1155.0,773.0,773.0,2.0236,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,db_weighted_crunch,2,12,4453,382.0,transition_energy,fft,404.8182,22.8182,22.8182,0.0597,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,pca_motion,autocorr,383.0,-12.0,12.0,0.0304,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,pca_motion,fft,389.9167,-5.0833,5.0833,0.0129,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,abs_pca_motion,autocorr,384.0,-11.0,11.0,0.0278,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,abs_pca_motion,fft,203.4348,-191.5652,191.5652,0.485,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,acc_magnitude,autocorr,380.0,-15.0,15.0,0.038,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,acc_magnitude,fft,389.9167,-5.0833,5.0833,0.0129,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,gyro_magnitude,autocorr,382.0,-13.0,13.0,0.0329,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,gyro_magnitude,fft,203.4348,-191.5652,191.5652,0.485,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,pca_velocity,autocorr,386.0,-9.0,9.0,0.0228,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,pca_velocity,fft,389.9167,-5.0833,5.0833,0.0129,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,motion_energy,autocorr,388.0,-7.0,7.0,0.0177,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,motion_energy,fft,389.9167,-5.0833,5.0833,0.0129,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,transition_energy,autocorr,392.0,-3.0,3.0,0.0076,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,0,12,4679,395.0,transition_energy,fft,389.9167,-5.0833,5.0833,0.0129,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,pca_motion,autocorr,350.0,3.0,3.0,0.0086,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,pca_motion,fft,348.9167,1.9167,1.9167,0.0055,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,abs_pca_motion,autocorr,350.0,3.0,3.0,0.0086,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,abs_pca_motion,fft,348.9167,1.9167,1.9167,0.0055,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,acc_magnitude,autocorr,351.0,4.0,4.0,0.0115,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,acc_magnitude,fft,348.9167,1.9167,1.9167,0.0055,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,gyro_magnitude,autocorr,347.0,0.0,0.0,0.0,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,gyro_magnitude,fft,174.4583,-172.5417,172.5417,0.4972,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,pca_velocity,autocorr,352.0,5.0,5.0,0.0144,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,pca_velocity,fft,322.0769,-24.9231,24.9231,0.0718,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,motion_energy,autocorr,347.0,0.0,0.0,0.0,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,motion_energy,fft,348.9167,1.9167,1.9167,0.0055,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,transition_energy,autocorr,348.0,1.0,1.0,0.0029,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,1,12,4187,347.0,transition_energy,fft,348.9167,1.9167,1.9167,0.0055,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,pca_motion,autocorr,302.0,-5.0,5.0,0.0163,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,pca_motion,fft,299.75,-7.25,7.25,0.0236,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,abs_pca_motion,autocorr,305.0,-2.0,2.0,0.0065,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,abs_pca_motion,fft,299.75,-7.25,7.25,0.0236,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,acc_magnitude,autocorr,299.0,-8.0,8.0,0.0261,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,acc_magnitude,fft,299.75,-7.25,7.25,0.0236,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,gyro_magnitude,autocorr,304.0,-3.0,3.0,0.0098,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,gyro_magnitude,fft,149.875,-157.125,157.125,0.5118,False,False
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,pca_velocity,autocorr,303.0,-4.0,4.0,0.013,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,pca_velocity,fft,299.75,-7.25,7.25,0.0236,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,motion_energy,autocorr,301.0,-6.0,6.0,0.0195,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,motion_energy,fft,299.75,-7.25,7.25,0.0236,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,transition_energy,autocorr,301.0,-6.0,6.0,0.0195,True,True
datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,yushuan0513workout,one_arm_db_row,2,12,3597,307.0,transition_energy,fft,299.75,-7.25,7.25,0.0236,True,True
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,pca_motion,autocorr,25.0,-259.0,259.0,0.912,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,pca_motion,fft,277.3846,-6.6154,6.6154,0.0233,True,True
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,abs_pca_motion,autocorr,25.0,-259.0,259.0,0.912,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,abs_pca_motion,fft,1803.0,1519.0,1519.0,5.3486,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,acc_magnitude,autocorr,25.0,-259.0,259.0,0.912,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,acc_magnitude,fft,901.5,617.5,617.5,2.1743,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,gyro_magnitude,autocorr,1137.0,853.0,853.0,3.0035,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,gyro_magnitude,fft,85.8571,-198.1429,198.1429,0.6977,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,pca_velocity,autocorr,632.0,348.0,348.0,1.2254,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,pca_velocity,fft,163.9091,-120.0909,120.0909,0.4229,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,motion_energy,autocorr,1100.0,816.0,816.0,2.8732,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,motion_energy,fft,163.9091,-120.0909,120.0909,0.4229,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,transition_energy,autocorr,1625.0,1341.0,1341.0,4.7218,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,0,10,3606,284.0,transition_energy,fft,1803.0,1519.0,1519.0,5.3486,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,1,14,4210,296.0,pca_motion,autocorr,303.0,7.0,7.0,0.0236,True,True
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,1,14,4210,296.0,pca_motion,fft,300.7143,4.7143,4.7143,0.0159,True,True
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,1,14,4210,296.0,abs_pca_motion,autocorr,302.0,6.0,6.0,0.0203,True,True
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,1,14,4210,296.0,abs_pca_motion,fft,150.3571,-145.6429,145.6429,0.492,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,1,14,4210,296.0,acc_magnitude,autocorr,296.0,0.0,0.0,0.0,True,True
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,1,14,4210,296.0,acc_magnitude,fft,145.1724,-150.8276,150.8276,0.5096,False,False
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_bench_press,1,14,4210,296.0,gyro_magnitude,autocorr,152.0,-144.0,144.0,0.4865,False,False
