plot,subject,exercise,set_id,method,file,window_start,window_end,true_reps,predicted_reps,predicted_with_best_iou_ge_0.50,mean_best_true_iou
artifacts_rep_classification/waveform_method_comparison/sets_all/166_yushuan0513workout_db_biceps_curl_set_2.png,yushuan0513workout,db_biceps_curl,2,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,473174,477669,12,8,6,0.5194
artifacts_rep_classification/waveform_method_comparison/sets_all/167_yushuan0513workout_db_rdl_set_0.png,yushuan0513workout,db_rdl,0,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,171929,179142,12,30,5,0.3194
artifacts_rep_classification/waveform_method_comparison/sets_all/167_yushuan0513workout_db_rdl_set_0.png,yushuan0513workout,db_rdl,0,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,171929,179142,12,22,4,0.3458
artifacts_rep_classification/waveform_method_comparison/sets_all/167_yushuan0513workout_db_rdl_set_0.png,yushuan0513workout,db_rdl,0,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,171929,179142,12,28,7,0.3736
artifacts_rep_classification/waveform_method_comparison/sets_all/167_yushuan0513workout_db_rdl_set_0.png,yushuan0513workout,db_rdl,0,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,171929,179142,12,19,9,0.4259
artifacts_rep_classification/waveform_method_comparison/sets_all/167_yushuan0513workout_db_rdl_set_0.png,yushuan0513workout,db_rdl,0,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,171929,179142,12,24,9,0.4258
artifacts_rep_classification/waveform_method_comparison/sets_all/168_yushuan0513workout_db_rdl_set_1.png,yushuan0513workout,db_rdl,1,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,213535,219782,12,44,2,0.228
artifacts_rep_classification/waveform_method_comparison/sets_all/168_yushuan0513workout_db_rdl_set_1.png,yushuan0513workout,db_rdl,1,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,213535,219782,12,22,11,0.3917
artifacts_rep_classification/waveform_method_comparison/sets_all/168_yushuan0513workout_db_rdl_set_1.png,yushuan0513workout,db_rdl,1,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,213535,219782,12,40,6,0.2504
artifacts_rep_classification/waveform_method_comparison/sets_all/168_yushuan0513workout_db_rdl_set_1.png,yushuan0513workout,db_rdl,1,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,213535,219782,12,4,0,0.0163
artifacts_rep_classification/waveform_method_comparison/sets_all/168_yushuan0513workout_db_rdl_set_1.png,yushuan0513workout,db_rdl,1,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,213535,219782,12,12,3,0.292
artifacts_rep_classification/waveform_method_comparison/sets_all/169_yushuan0513workout_db_rdl_set_2.png,yushuan0513workout,db_rdl,2,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,232210,238661,12,58,0,0.1964
artifacts_rep_classification/waveform_method_comparison/sets_all/169_yushuan0513workout_db_rdl_set_2.png,yushuan0513workout,db_rdl,2,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,232210,238661,12,56,1,0.2014
artifacts_rep_classification/waveform_method_comparison/sets_all/169_yushuan0513workout_db_rdl_set_2.png,yushuan0513workout,db_rdl,2,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,232210,238661,12,56,0,0.1964
artifacts_rep_classification/waveform_method_comparison/sets_all/169_yushuan0513workout_db_rdl_set_2.png,yushuan0513workout,db_rdl,2,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,232210,238661,12,16,8,0.5163
artifacts_rep_classification/waveform_method_comparison/sets_all/169_yushuan0513workout_db_rdl_set_2.png,yushuan0513workout,db_rdl,2,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,232210,238661,12,28,5,0.3635
artifacts_rep_classification/waveform_method_comparison/sets_all/170_yushuan0513workout_db_shoulder_press_set_0.png,yushuan0513workout,db_shoulder_press,0,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,350919,357712,12,41,3,0.2505
artifacts_rep_classification/waveform_method_comparison/sets_all/170_yushuan0513workout_db_shoulder_press_set_0.png,yushuan0513workout,db_shoulder_press,0,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,350919,357712,12,25,8,0.3703
artifacts_rep_classification/waveform_method_comparison/sets_all/170_yushuan0513workout_db_shoulder_press_set_0.png,yushuan0513workout,db_shoulder_press,0,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,350919,357712,12,35,3,0.3017
artifacts_rep_classification/waveform_method_comparison/sets_all/170_yushuan0513workout_db_shoulder_press_set_0.png,yushuan0513workout,db_shoulder_press,0,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,350919,357712,12,14,4,0.4254
artifacts_rep_classification/waveform_method_comparison/sets_all/170_yushuan0513workout_db_shoulder_press_set_0.png,yushuan0513workout,db_shoulder_press,0,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,350919,357712,12,8,2,0.4187
artifacts_rep_classification/waveform_method_comparison/sets_all/171_yushuan0513workout_db_shoulder_press_set_1.png,yushuan0513workout,db_shoulder_press,1,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,372876,380157,12,48,1,0.2292
artifacts_rep_classification/waveform_method_comparison/sets_all/171_yushuan0513workout_db_shoulder_press_set_1.png,yushuan0513workout,db_shoulder_press,1,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,372876,380157,12,32,11,0.3398
artifacts_rep_classification/waveform_method_comparison/sets_all/171_yushuan0513workout_db_shoulder_press_set_1.png,yushuan0513workout,db_shoulder_press,1,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,372876,380157,12,51,1,0.2123
artifacts_rep_classification/waveform_method_comparison/sets_all/171_yushuan0513workout_db_shoulder_press_set_1.png,yushuan0513workout,db_shoulder_press,1,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,372876,380157,12,3,0,0.0174
artifacts_rep_classification/waveform_method_comparison/sets_all/171_yushuan0513workout_db_shoulder_press_set_1.png,yushuan0513workout,db_shoulder_press,1,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,372876,380157,12,6,1,0.2966
artifacts_rep_classification/waveform_method_comparison/sets_all/172_yushuan0513workout_db_shoulder_press_set_2.png,yushuan0513workout,db_shoulder_press,2,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,403723,409927,9,6,0,0.0176
artifacts_rep_classification/waveform_method_comparison/sets_all/172_yushuan0513workout_db_shoulder_press_set_2.png,yushuan0513workout,db_shoulder_press,2,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,403723,409927,9,32,5,0.2611
artifacts_rep_classification/waveform_method_comparison/sets_all/172_yushuan0513workout_db_shoulder_press_set_2.png,yushuan0513workout,db_shoulder_press,2,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,403723,409927,9,2,0,0.0
artifacts_rep_classification/waveform_method_comparison/sets_all/172_yushuan0513workout_db_shoulder_press_set_2.png,yushuan0513workout,db_shoulder_press,2,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,403723,409927,9,2,0,0.0529
artifacts_rep_classification/waveform_method_comparison/sets_all/172_yushuan0513workout_db_shoulder_press_set_2.png,yushuan0513workout,db_shoulder_press,2,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,403723,409927,9,2,0,0.0529
artifacts_rep_classification/waveform_method_comparison/sets_all/173_yushuan0513workout_db_squat_set_0.png,yushuan0513workout,db_squat,0,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,537013,542055,12,23,10,0.3948
artifacts_rep_classification/waveform_method_comparison/sets_all/173_yushuan0513workout_db_squat_set_0.png,yushuan0513workout,db_squat,0,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,537013,542055,12,36,3,0.2765
artifacts_rep_classification/waveform_method_comparison/sets_all/173_yushuan0513workout_db_squat_set_0.png,yushuan0513workout,db_squat,0,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,537013,542055,12,23,6,0.347
artifacts_rep_classification/waveform_method_comparison/sets_all/173_yushuan0513workout_db_squat_set_0.png,yushuan0513workout,db_squat,0,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,537013,542055,12,3,0,0.1928
artifacts_rep_classification/waveform_method_comparison/sets_all/173_yushuan0513workout_db_squat_set_0.png,yushuan0513workout,db_squat,0,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,537013,542055,12,5,0,0.2619
artifacts_rep_classification/waveform_method_comparison/sets_all/174_yushuan0513workout_db_squat_set_1.png,yushuan0513workout,db_squat,1,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,547784,553042,12,43,4,0.2451
artifacts_rep_classification/waveform_method_comparison/sets_all/174_yushuan0513workout_db_squat_set_1.png,yushuan0513workout,db_squat,1,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,547784,553042,12,48,3,0.2259
artifacts_rep_classification/waveform_method_comparison/sets_all/174_yushuan0513workout_db_squat_set_1.png,yushuan0513workout,db_squat,1,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,547784,553042,12,30,7,0.2975
artifacts_rep_classification/waveform_method_comparison/sets_all/174_yushuan0513workout_db_squat_set_1.png,yushuan0513workout,db_squat,1,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,547784,553042,12,3,0,0.0553
artifacts_rep_classification/waveform_method_comparison/sets_all/174_yushuan0513workout_db_squat_set_1.png,yushuan0513workout,db_squat,1,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,547784,553042,12,8,2,0.3708
artifacts_rep_classification/waveform_method_comparison/sets_all/175_yushuan0513workout_db_squat_set_2.png,yushuan0513workout,db_squat,2,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,557999,563294,12,53,0,0.2144
artifacts_rep_classification/waveform_method_comparison/sets_all/175_yushuan0513workout_db_squat_set_2.png,yushuan0513workout,db_squat,2,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,557999,563294,12,46,0,0.2342
artifacts_rep_classification/waveform_method_comparison/sets_all/175_yushuan0513workout_db_squat_set_2.png,yushuan0513workout,db_squat,2,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,557999,563294,12,42,3,0.2482
artifacts_rep_classification/waveform_method_comparison/sets_all/175_yushuan0513workout_db_squat_set_2.png,yushuan0513workout,db_squat,2,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,557999,563294,12,13,7,0.4862
artifacts_rep_classification/waveform_method_comparison/sets_all/175_yushuan0513workout_db_squat_set_2.png,yushuan0513workout,db_squat,2,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,557999,563294,12,8,3,0.5037
artifacts_rep_classification/waveform_method_comparison/sets_all/176_yushuan0513workout_db_triceps_curl_set_0.png,yushuan0513workout,db_triceps_curl,0,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,492121,496899,12,43,1,0.2451
artifacts_rep_classification/waveform_method_comparison/sets_all/176_yushuan0513workout_db_triceps_curl_set_0.png,yushuan0513workout,db_triceps_curl,0,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,492121,496899,12,33,3,0.2985
artifacts_rep_classification/waveform_method_comparison/sets_all/176_yushuan0513workout_db_triceps_curl_set_0.png,yushuan0513workout,db_triceps_curl,0,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,492121,496899,12,37,2,0.2961
artifacts_rep_classification/waveform_method_comparison/sets_all/176_yushuan0513workout_db_triceps_curl_set_0.png,yushuan0513workout,db_triceps_curl,0,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,492121,496899,12,2,0,0.1284
artifacts_rep_classification/waveform_method_comparison/sets_all/176_yushuan0513workout_db_triceps_curl_set_0.png,yushuan0513workout,db_triceps_curl,0,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,492121,496899,12,8,3,0.3851
artifacts_rep_classification/waveform_method_comparison/sets_all/177_yushuan0513workout_db_triceps_curl_set_1.png,yushuan0513workout,db_triceps_curl,1,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,503361,507771,13,28,4,0.2584
artifacts_rep_classification/waveform_method_comparison/sets_all/177_yushuan0513workout_db_triceps_curl_set_1.png,yushuan0513workout,db_triceps_curl,1,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,503361,507771,13,42,4,0.2581
artifacts_rep_classification/waveform_method_comparison/sets_all/177_yushuan0513workout_db_triceps_curl_set_1.png,yushuan0513workout,db_triceps_curl,1,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,503361,507771,13,25,12,0.4491
artifacts_rep_classification/waveform_method_comparison/sets_all/177_yushuan0513workout_db_triceps_curl_set_1.png,yushuan0513workout,db_triceps_curl,1,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,503361,507771,13,16,13,0.6928
artifacts_rep_classification/waveform_method_comparison/sets_all/177_yushuan0513workout_db_triceps_curl_set_1.png,yushuan0513workout,db_triceps_curl,1,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,503361,507771,13,10,4,0.3574
artifacts_rep_classification/waveform_method_comparison/sets_all/178_yushuan0513workout_db_triceps_curl_set_2.png,yushuan0513workout,db_triceps_curl,2,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,513962,518393,12,42,1,0.2526
artifacts_rep_classification/waveform_method_comparison/sets_all/178_yushuan0513workout_db_triceps_curl_set_2.png,yushuan0513workout,db_triceps_curl,2,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,513962,518393,12,34,7,0.3084
artifacts_rep_classification/waveform_method_comparison/sets_all/178_yushuan0513workout_db_triceps_curl_set_2.png,yushuan0513workout,db_triceps_curl,2,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,513962,518393,12,35,3,0.3077
artifacts_rep_classification/waveform_method_comparison/sets_all/178_yushuan0513workout_db_triceps_curl_set_2.png,yushuan0513workout,db_triceps_curl,2,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,513962,518393,12,14,10,0.5082
artifacts_rep_classification/waveform_method_comparison/sets_all/178_yushuan0513workout_db_triceps_curl_set_2.png,yushuan0513workout,db_triceps_curl,2,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,513962,518393,12,9,6,0.4496
artifacts_rep_classification/waveform_method_comparison/sets_all/179_yushuan0513workout_db_weighted_crunch_set_0.png,yushuan0513workout,db_weighted_crunch,0,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,271415,277133,12,39,1,0.2705
artifacts_rep_classification/waveform_method_comparison/sets_all/179_yushuan0513workout_db_weighted_crunch_set_0.png,yushuan0513workout,db_weighted_crunch,0,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,271415,277133,12,42,3,0.2479
artifacts_rep_classification/waveform_method_comparison/sets_all/179_yushuan0513workout_db_weighted_crunch_set_0.png,yushuan0513workout,db_weighted_crunch,0,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,271415,277133,12,39,2,0.2832
artifacts_rep_classification/waveform_method_comparison/sets_all/179_yushuan0513workout_db_weighted_crunch_set_0.png,yushuan0513workout,db_weighted_crunch,0,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,271415,277133,12,2,0,0.0543
artifacts_rep_classification/waveform_method_comparison/sets_all/179_yushuan0513workout_db_weighted_crunch_set_0.png,yushuan0513workout,db_weighted_crunch,0,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,271415,277133,12,20,10,0.467
artifacts_rep_classification/waveform_method_comparison/sets_all/180_yushuan0513workout_db_weighted_crunch_set_1.png,yushuan0513workout,db_weighted_crunch,1,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,282525,288525,12,54,0,0.2021
artifacts_rep_classification/waveform_method_comparison/sets_all/180_yushuan0513workout_db_weighted_crunch_set_1.png,yushuan0513workout,db_weighted_crunch,1,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,282525,288525,12,38,3,0.26
artifacts_rep_classification/waveform_method_comparison/sets_all/180_yushuan0513workout_db_weighted_crunch_set_1.png,yushuan0513workout,db_weighted_crunch,1,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,282525,288525,12,61,0,0.1833
artifacts_rep_classification/waveform_method_comparison/sets_all/180_yushuan0513workout_db_weighted_crunch_set_1.png,yushuan0513workout,db_weighted_crunch,1,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,282525,288525,12,16,9,0.5006
artifacts_rep_classification/waveform_method_comparison/sets_all/180_yushuan0513workout_db_weighted_crunch_set_1.png,yushuan0513workout,db_weighted_crunch,1,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,282525,288525,12,18,9,0.4739
artifacts_rep_classification/waveform_method_comparison/sets_all/181_yushuan0513workout_db_weighted_crunch_set_2.png,yushuan0513workout,db_weighted_crunch,2,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,295762,301551,12,57,0,0.201
artifacts_rep_classification/waveform_method_comparison/sets_all/181_yushuan0513workout_db_weighted_crunch_set_2.png,yushuan0513workout,db_weighted_crunch,2,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,295762,301551,12,53,0,0.208
artifacts_rep_classification/waveform_method_comparison/sets_all/181_yushuan0513workout_db_weighted_crunch_set_2.png,yushuan0513workout,db_weighted_crunch,2,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,295762,301551,12,45,4,0.2484
artifacts_rep_classification/waveform_method_comparison/sets_all/181_yushuan0513workout_db_weighted_crunch_set_2.png,yushuan0513workout,db_weighted_crunch,2,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,295762,301551,12,14,11,0.6454
artifacts_rep_classification/waveform_method_comparison/sets_all/181_yushuan0513workout_db_weighted_crunch_set_2.png,yushuan0513workout,db_weighted_crunch,2,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,295762,301551,12,9,6,0.4096
artifacts_rep_classification/waveform_method_comparison/sets_all/182_yushuan0513workout_one_arm_db_row_set_0.png,yushuan0513workout,one_arm_db_row,0,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,82600,88683,12,49,0,0.2229
artifacts_rep_classification/waveform_method_comparison/sets_all/182_yushuan0513workout_one_arm_db_row_set_0.png,yushuan0513workout,one_arm_db_row,0,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,82600,88683,12,29,7,0.3652
artifacts_rep_classification/waveform_method_comparison/sets_all/182_yushuan0513workout_one_arm_db_row_set_0.png,yushuan0513workout,one_arm_db_row,0,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,82600,88683,12,44,1,0.253
artifacts_rep_classification/waveform_method_comparison/sets_all/182_yushuan0513workout_one_arm_db_row_set_0.png,yushuan0513workout,one_arm_db_row,0,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,82600,88683,12,1,0,0.0109
artifacts_rep_classification/waveform_method_comparison/sets_all/182_yushuan0513workout_one_arm_db_row_set_0.png,yushuan0513workout,one_arm_db_row,0,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,82600,88683,12,16,11,0.5437
artifacts_rep_classification/waveform_method_comparison/sets_all/183_yushuan0513workout_one_arm_db_row_set_1.png,yushuan0513workout,one_arm_db_row,1,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,124202,129645,12,47,4,0.2333
artifacts_rep_classification/waveform_method_comparison/sets_all/183_yushuan0513workout_one_arm_db_row_set_1.png,yushuan0513workout,one_arm_db_row,1,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,124202,129645,12,39,3,0.2875
artifacts_rep_classification/waveform_method_comparison/sets_all/183_yushuan0513workout_one_arm_db_row_set_1.png,yushuan0513workout,one_arm_db_row,1,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,124202,129645,12,42,4,0.2557
artifacts_rep_classification/waveform_method_comparison/sets_all/183_yushuan0513workout_one_arm_db_row_set_1.png,yushuan0513workout,one_arm_db_row,1,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,124202,129645,12,3,0,0.0726
artifacts_rep_classification/waveform_method_comparison/sets_all/183_yushuan0513workout_one_arm_db_row_set_1.png,yushuan0513workout,one_arm_db_row,1,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,124202,129645,12,19,12,0.411
artifacts_rep_classification/waveform_method_comparison/sets_all/184_yushuan0513workout_one_arm_db_row_set_2.png,yushuan0513workout,one_arm_db_row,2,dominant-axis,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,143886,148563,12,41,2,0.2673
artifacts_rep_classification/waveform_method_comparison/sets_all/184_yushuan0513workout_one_arm_db_row_set_2.png,yushuan0513workout,one_arm_db_row,2,short-time-energy,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,143886,148563,12,37,5,0.2922
artifacts_rep_classification/waveform_method_comparison/sets_all/184_yushuan0513workout_one_arm_db_row_set_2.png,yushuan0513workout,one_arm_db_row,2,pca-extrema,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,143886,148563,12,33,6,0.3101
artifacts_rep_classification/waveform_method_comparison/sets_all/184_yushuan0513workout_one_arm_db_row_set_2.png,yushuan0513workout,one_arm_db_row,2,pca-autocorr,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,143886,148563,12,15,12,0.5078
artifacts_rep_classification/waveform_method_comparison/sets_all/184_yushuan0513workout_one_arm_db_row_set_2.png,yushuan0513workout,one_arm_db_row,2,pca-extrema-fft,datasets/workout/yushuan0513workout/yushuan0513workout_whole_session_20260513_144737.csv,143886,148563,12,10,6,0.3773
artifacts_rep_classification/waveform_method_comparison/sets_all/185_ziho0512workout_db_bench_press_set_0.png,ziho0512workout,db_bench_press,0,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,0,4265,10,35,3,0.2503
artifacts_rep_classification/waveform_method_comparison/sets_all/185_ziho0512workout_db_bench_press_set_0.png,ziho0512workout,db_bench_press,0,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,0,4265,10,21,5,0.369
artifacts_rep_classification/waveform_method_comparison/sets_all/185_ziho0512workout_db_bench_press_set_0.png,ziho0512workout,db_bench_press,0,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,0,4265,10,22,7,0.3678
artifacts_rep_classification/waveform_method_comparison/sets_all/185_ziho0512workout_db_bench_press_set_0.png,ziho0512workout,db_bench_press,0,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,0,4265,10,13,9,0.6807
artifacts_rep_classification/waveform_method_comparison/sets_all/185_ziho0512workout_db_bench_press_set_0.png,ziho0512workout,db_bench_press,0,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,0,4265,10,8,4,0.4328
artifacts_rep_classification/waveform_method_comparison/sets_all/186_ziho0512workout_db_bench_press_set_1.png,ziho0512workout,db_bench_press,1,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,8578,14052,14,41,4,0.2945
artifacts_rep_classification/waveform_method_comparison/sets_all/186_ziho0512workout_db_bench_press_set_1.png,ziho0512workout,db_bench_press,1,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,8578,14052,14,44,6,0.2596
artifacts_rep_classification/waveform_method_comparison/sets_all/186_ziho0512workout_db_bench_press_set_1.png,ziho0512workout,db_bench_press,1,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,8578,14052,14,38,5,0.2957
artifacts_rep_classification/waveform_method_comparison/sets_all/186_ziho0512workout_db_bench_press_set_1.png,ziho0512workout,db_bench_press,1,pca-autocorr,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,8578,14052,14,10,2,0.3072
artifacts_rep_classification/waveform_method_comparison/sets_all/186_ziho0512workout_db_bench_press_set_1.png,ziho0512workout,db_bench_press,1,pca-extrema-fft,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,8578,14052,14,10,3,0.3894
artifacts_rep_classification/waveform_method_comparison/sets_all/187_ziho0512workout_db_bench_press_set_2.png,ziho0512workout,db_bench_press,2,dominant-axis,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,21173,26275,12,33,7,0.3174
artifacts_rep_classification/waveform_method_comparison/sets_all/187_ziho0512workout_db_bench_press_set_2.png,ziho0512workout,db_bench_press,2,short-time-energy,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,21173,26275,12,45,4,0.2257
artifacts_rep_classification/waveform_method_comparison/sets_all/187_ziho0512workout_db_bench_press_set_2.png,ziho0512workout,db_bench_press,2,pca-extrema,datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,21173,26275,12,36,3,0.2611
