pair_name,true_exercise,pred_exercise,value
mag_axis_time_top2,db_rdl,db_biceps_curl,0.0
mag_axis_time_top2,db_rdl,db_rdl,0.2627986348122867
mag_axis_time_top2,db_rdl,db_shoulder_press,0.0
mag_axis_time_top2,db_rdl,db_squat,0.0
mag_axis_time_top2,db_rdl,db_triceps_curl,0.15699658703071673
mag_axis_time_top2,db_rdl,db_weighted_crunch,0.0
mag_axis_time_top2,db_rdl,one_arm_db_row,0.5802047781569966
mag_axis_time_top2,db_shoulder_press,db_bench_press,0.2815884476534296
mag_axis_time_top2,db_shoulder_press,db_biceps_curl,0.3285198555956679
mag_axis_time_top2,db_shoulder_press,db_rdl,0.0
mag_axis_time_top2,db_shoulder_press,db_shoulder_press,0.13357400722021662
mag_axis_time_top2,db_shoulder_press,db_squat,0.036101083032490974
mag_axis_time_top2,db_shoulder_press,db_triceps_curl,0.0
mag_axis_time_top2,db_shoulder_press,db_weighted_crunch,0.22021660649819494
mag_axis_time_top2,db_shoulder_press,one_arm_db_row,0.0
mag_axis_time_top2,db_squat,db_bench_press,0.14102564102564102
mag_axis_time_top2,db_squat,db_biceps_curl,0.44871794871794873
mag_axis_time_top2,db_squat,db_rdl,0.0
mag_axis_time_top2,db_squat,db_shoulder_press,0.003205128205128205
mag_axis_time_top2,db_squat,db_squat,0.1891025641025641
mag_axis_time_top2,db_squat,db_triceps_curl,0.10897435897435898
mag_axis_time_top2,db_squat,db_weighted_crunch,0.09615384615384616
mag_axis_time_top2,db_squat,one_arm_db_row,0.01282051282051282
mag_axis_time_top2,db_triceps_curl,db_bench_press,0.15081967213114755
mag_axis_time_top2,db_triceps_curl,db_biceps_curl,0.006557377049180328
mag_axis_time_top2,db_triceps_curl,db_rdl,0.029508196721311476
mag_axis_time_top2,db_triceps_curl,db_shoulder_press,0.0
mag_axis_time_top2,db_triceps_curl,db_squat,0.05573770491803279
mag_axis_time_top2,db_triceps_curl,db_triceps_curl,0.4918032786885246
mag_axis_time_top2,db_triceps_curl,db_weighted_crunch,0.16393442622950818
mag_axis_time_top2,db_triceps_curl,one_arm_db_row,0.10163934426229508
mag_axis_time_top2,db_weighted_crunch,db_bench_press,0.2809364548494983
mag_axis_time_top2,db_weighted_crunch,db_biceps_curl,0.13043478260869565
mag_axis_time_top2,db_weighted_crunch,db_rdl,0.0
mag_axis_time_top2,db_weighted_crunch,db_shoulder_press,0.13043478260869565
mag_axis_time_top2,db_weighted_crunch,db_squat,0.07023411371237458
mag_axis_time_top2,db_weighted_crunch,db_triceps_curl,0.046822742474916385
mag_axis_time_top2,db_weighted_crunch,db_weighted_crunch,0.29431438127090304
mag_axis_time_top2,db_weighted_crunch,one_arm_db_row,0.046822742474916385
mag_axis_time_top2,one_arm_db_row,db_bench_press,0.0
mag_axis_time_top2,one_arm_db_row,db_biceps_curl,0.0
mag_axis_time_top2,one_arm_db_row,db_rdl,0.36774193548387096
mag_axis_time_top2,one_arm_db_row,db_shoulder_press,0.0
mag_axis_time_top2,one_arm_db_row,db_squat,0.0064516129032258064
mag_axis_time_top2,one_arm_db_row,db_triceps_curl,0.03225806451612903
mag_axis_time_top2,one_arm_db_row,db_weighted_crunch,0.03870967741935484
mag_axis_time_top2,one_arm_db_row,one_arm_db_row,0.5548387096774193
axis_correlation_top2,db_bench_press,db_bench_press,0.3264705882352941
axis_correlation_top2,db_bench_press,db_biceps_curl,0.0
axis_correlation_top2,db_bench_press,db_rdl,0.14705882352941177
axis_correlation_top2,db_bench_press,db_shoulder_press,0.17352941176470588
axis_correlation_top2,db_bench_press,db_squat,0.041176470588235294
axis_correlation_top2,db_bench_press,db_triceps_curl,0.0
axis_correlation_top2,db_bench_press,db_weighted_crunch,0.1588235294117647
axis_correlation_top2,db_bench_press,one_arm_db_row,0.15294117647058825
axis_correlation_top2,db_biceps_curl,db_bench_press,0.0
axis_correlation_top2,db_biceps_curl,db_biceps_curl,0.9270833333333334
axis_correlation_top2,db_biceps_curl,db_rdl,0.0
axis_correlation_top2,db_biceps_curl,db_shoulder_press,0.0
axis_correlation_top2,db_biceps_curl,db_squat,0.03125
axis_correlation_top2,db_biceps_curl,db_triceps_curl,0.0
axis_correlation_top2,db_biceps_curl,db_weighted_crunch,0.034722222222222224
axis_correlation_top2,db_biceps_curl,one_arm_db_row,0.006944444444444444
axis_correlation_top2,db_rdl,db_bench_press,0.07849829351535836
axis_correlation_top2,db_rdl,db_biceps_curl,0.0
axis_correlation_top2,db_rdl,db_rdl,0.44368600682593856
axis_correlation_top2,db_rdl,db_shoulder_press,0.14334470989761092
axis_correlation_top2,db_rdl,db_squat,0.16040955631399317
axis_correlation_top2,db_rdl,db_triceps_curl,0.0034129692832764505
axis_correlation_top2,db_rdl,db_weighted_crunch,0.04436860068259386
axis_correlation_top2,db_rdl,one_arm_db_row,0.12627986348122866
axis_correlation_top2,db_shoulder_press,db_bench_press,0.22382671480144403
axis_correlation_top2,db_shoulder_press,db_biceps_curl,0.0
axis_correlation_top2,db_shoulder_press,db_rdl,0.20938628158844766
axis_correlation_top2,db_shoulder_press,db_shoulder_press,0.23104693140794225
axis_correlation_top2,db_shoulder_press,db_squat,0.07942238267148015
axis_correlation_top2,db_shoulder_press,db_triceps_curl,0.0
axis_correlation_top2,db_shoulder_press,db_weighted_crunch,0.04693140794223827
axis_correlation_top2,db_shoulder_press,one_arm_db_row,0.20938628158844766
axis_correlation_top2,db_squat,db_bench_press,0.07051282051282051
axis_correlation_top2,db_squat,db_biceps_curl,0.016025641025641024
axis_correlation_top2,db_squat,db_rdl,0.22115384615384615
axis_correlation_top2,db_squat,db_shoulder_press,0.10576923076923077
axis_correlation_top2,db_squat,db_squat,0.4166666666666667
axis_correlation_top2,db_squat,db_triceps_curl,0.028846153846153848
axis_correlation_top2,db_squat,db_weighted_crunch,0.022435897435897436
axis_correlation_top2,db_squat,one_arm_db_row,0.11858974358974358
axis_correlation_top2,db_triceps_curl,db_bench_press,0.006557377049180328
axis_correlation_top2,db_triceps_curl,db_biceps_curl,0.0
axis_correlation_top2,db_triceps_curl,db_rdl,0.0
axis_correlation_top2,db_triceps_curl,db_shoulder_press,0.006557377049180328
axis_correlation_top2,db_triceps_curl,db_squat,0.03934426229508197
axis_correlation_top2,db_triceps_curl,db_triceps_curl,0.940983606557377
axis_correlation_top2,db_triceps_curl,db_weighted_crunch,0.003278688524590164
axis_correlation_top2,db_triceps_curl,one_arm_db_row,0.003278688524590164
axis_correlation_top2,db_weighted_crunch,db_bench_press,0.07357859531772576
axis_correlation_top2,db_weighted_crunch,db_biceps_curl,0.0903010033444816
axis_correlation_top2,db_weighted_crunch,db_rdl,0.07357859531772576
axis_correlation_top2,db_weighted_crunch,db_shoulder_press,0.030100334448160536
axis_correlation_top2,db_weighted_crunch,db_squat,0.006688963210702341
axis_correlation_top2,db_weighted_crunch,db_triceps_curl,0.0
axis_correlation_top2,db_weighted_crunch,db_weighted_crunch,0.5785953177257525
axis_correlation_top2,db_weighted_crunch,one_arm_db_row,0.14715719063545152
axis_correlation_top2,one_arm_db_row,db_bench_press,0.12258064516129032
axis_correlation_top2,one_arm_db_row,db_biceps_curl,0.0032258064516129032
axis_correlation_top2,one_arm_db_row,db_rdl,0.12258064516129032
axis_correlation_top2,one_arm_db_row,db_shoulder_press,0.18064516129032257
axis_correlation_top2,one_arm_db_row,db_squat,0.06129032258064516
axis_correlation_top2,one_arm_db_row,db_triceps_curl,0.0
axis_correlation_top2,one_arm_db_row,db_weighted_crunch,0.16451612903225807
axis_correlation_top2,one_arm_db_row,one_arm_db_row,0.34516129032258064
fft_spectral_top2,db_bench_press,db_bench_press,0.3205882352941177
fft_spectral_top2,db_bench_press,db_biceps_curl,0.0
