plot,subject,exercise,set_id,method,file,window_start,window_end,true_reps,predicted_reps,predicted_with_best_iou_ge_0.50,mean_best_true_iou,set_key,matched_rate_at_iou_0.50,prediction_ratio,over_segmentation_ratio
artifacts_rep_classification/waveform_method_comparison/sets_all/051_hsianshun0514workout_one_arm_db_row_set_3.png,hsianshun0514workout,one_arm_db_row,3,pca-extrema,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,74409,78035,12,32,2,0.3298,hsianshun0514workout | one_arm_db_row | set 3,0.16666666666666666,2.6666666666666665,1.6666666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/051_hsianshun0514workout_one_arm_db_row_set_3.png,hsianshun0514workout,one_arm_db_row,3,pca-autocorr,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,74409,78035,12,12,6,0.4915,hsianshun0514workout | one_arm_db_row | set 3,0.5,1.0,0.0
artifacts_rep_classification/waveform_method_comparison/sets_all/051_hsianshun0514workout_one_arm_db_row_set_3.png,hsianshun0514workout,one_arm_db_row,3,pca-extrema-fft,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,74409,78035,12,10,9,0.548,hsianshun0514workout | one_arm_db_row | set 3,0.75,0.8333333333333334,-0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/052_kevin0509workout_db_bench_press_set_0.png,kevin0509workout,db_bench_press,0,dominant-axis,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,18,5212,12,34,6,0.2929,kevin0509workout | db_bench_press | set 0,0.5,2.8333333333333335,1.8333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/052_kevin0509workout_db_bench_press_set_0.png,kevin0509workout,db_bench_press,0,short-time-energy,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,18,5212,12,40,1,0.2307,kevin0509workout | db_bench_press | set 0,0.08333333333333333,3.3333333333333335,2.3333333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/052_kevin0509workout_db_bench_press_set_0.png,kevin0509workout,db_bench_press,0,pca-extrema,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,18,5212,12,34,5,0.2922,kevin0509workout | db_bench_press | set 0,0.4166666666666667,2.8333333333333335,1.8333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/052_kevin0509workout_db_bench_press_set_0.png,kevin0509workout,db_bench_press,0,pca-autocorr,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,18,5212,12,7,0,0.2784,kevin0509workout | db_bench_press | set 0,0.0,0.5833333333333334,-0.4166666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/052_kevin0509workout_db_bench_press_set_0.png,kevin0509workout,db_bench_press,0,pca-extrema-fft,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,18,5212,12,15,11,0.571,kevin0509workout | db_bench_press | set 0,0.9166666666666666,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/053_kevin0509workout_db_bench_press_set_1.png,kevin0509workout,db_bench_press,1,dominant-axis,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,11157,15476,12,37,5,0.2661,kevin0509workout | db_bench_press | set 1,0.4166666666666667,3.0833333333333335,2.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/053_kevin0509workout_db_bench_press_set_1.png,kevin0509workout,db_bench_press,1,short-time-energy,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,11157,15476,12,39,0,0.2431,kevin0509workout | db_bench_press | set 1,0.0,3.25,2.25
artifacts_rep_classification/waveform_method_comparison/sets_all/053_kevin0509workout_db_bench_press_set_1.png,kevin0509workout,db_bench_press,1,pca-extrema,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,11157,15476,12,32,6,0.3164,kevin0509workout | db_bench_press | set 1,0.5,2.6666666666666665,1.6666666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/053_kevin0509workout_db_bench_press_set_1.png,kevin0509workout,db_bench_press,1,pca-autocorr,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,11157,15476,12,14,4,0.4061,kevin0509workout | db_bench_press | set 1,0.3333333333333333,1.1666666666666667,0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/053_kevin0509workout_db_bench_press_set_1.png,kevin0509workout,db_bench_press,1,pca-extrema-fft,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,11157,15476,12,15,4,0.379,kevin0509workout | db_bench_press | set 1,0.3333333333333333,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/054_kevin0509workout_db_bench_press_set_2.png,kevin0509workout,db_bench_press,2,dominant-axis,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,20387,24748,12,37,2,0.2899,kevin0509workout | db_bench_press | set 2,0.16666666666666666,3.0833333333333335,2.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/054_kevin0509workout_db_bench_press_set_2.png,kevin0509workout,db_bench_press,2,short-time-energy,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,20387,24748,12,37,6,0.2732,kevin0509workout | db_bench_press | set 2,0.5,3.0833333333333335,2.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/054_kevin0509workout_db_bench_press_set_2.png,kevin0509workout,db_bench_press,2,pca-extrema,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,20387,24748,12,31,5,0.3358,kevin0509workout | db_bench_press | set 2,0.4166666666666667,2.5833333333333335,1.5833333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/054_kevin0509workout_db_bench_press_set_2.png,kevin0509workout,db_bench_press,2,pca-autocorr,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,20387,24748,12,25,7,0.3995,kevin0509workout | db_bench_press | set 2,0.5833333333333334,2.0833333333333335,1.0833333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/054_kevin0509workout_db_bench_press_set_2.png,kevin0509workout,db_bench_press,2,pca-extrema-fft,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,20387,24748,12,15,5,0.4714,kevin0509workout | db_bench_press | set 2,0.4166666666666667,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/055_kevin0509workout_db_biceps_curl_set_0.png,kevin0509workout,db_biceps_curl,0,dominant-axis,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,226255,231426,12,15,10,0.479,kevin0509workout | db_biceps_curl | set 0,0.8333333333333334,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/055_kevin0509workout_db_biceps_curl_set_0.png,kevin0509workout,db_biceps_curl,0,short-time-energy,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,226255,231426,12,34,6,0.3051,kevin0509workout | db_biceps_curl | set 0,0.5,2.8333333333333335,1.8333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/055_kevin0509workout_db_biceps_curl_set_0.png,kevin0509workout,db_biceps_curl,0,pca-extrema,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,226255,231426,12,16,9,0.4581,kevin0509workout | db_biceps_curl | set 0,0.75,1.3333333333333333,0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/055_kevin0509workout_db_biceps_curl_set_0.png,kevin0509workout,db_biceps_curl,0,pca-autocorr,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,226255,231426,12,13,11,0.5111,kevin0509workout | db_biceps_curl | set 0,0.9166666666666666,1.0833333333333333,0.08333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/055_kevin0509workout_db_biceps_curl_set_0.png,kevin0509workout,db_biceps_curl,0,pca-extrema-fft,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,226255,231426,12,6,1,0.4416,kevin0509workout | db_biceps_curl | set 0,0.08333333333333333,0.5,-0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/056_kevin0509workout_db_biceps_curl_set_1.png,kevin0509workout,db_biceps_curl,1,dominant-axis,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,239739,244747,12,20,9,0.3439,kevin0509workout | db_biceps_curl | set 1,0.75,1.6666666666666667,0.6666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/056_kevin0509workout_db_biceps_curl_set_1.png,kevin0509workout,db_biceps_curl,1,short-time-energy,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,239739,244747,12,31,10,0.3144,kevin0509workout | db_biceps_curl | set 1,0.8333333333333334,2.5833333333333335,1.5833333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/056_kevin0509workout_db_biceps_curl_set_1.png,kevin0509workout,db_biceps_curl,1,pca-extrema,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,239739,244747,12,18,12,0.4098,kevin0509workout | db_biceps_curl | set 1,1.0,1.5,0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/056_kevin0509workout_db_biceps_curl_set_1.png,kevin0509workout,db_biceps_curl,1,pca-autocorr,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,239739,244747,12,16,10,0.4073,kevin0509workout | db_biceps_curl | set 1,0.8333333333333334,1.3333333333333333,0.3333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/056_kevin0509workout_db_biceps_curl_set_1.png,kevin0509workout,db_biceps_curl,1,pca-extrema-fft,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,239739,244747,12,7,0,0.2787,kevin0509workout | db_biceps_curl | set 1,0.0,0.5833333333333334,-0.4166666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/057_kevin0509workout_db_biceps_curl_set_2.png,kevin0509workout,db_biceps_curl,2,dominant-axis,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,252837,258736,12,33,3,0.3409,kevin0509workout | db_biceps_curl | set 2,0.25,2.75,1.75
artifacts_rep_classification/waveform_method_comparison/sets_all/057_kevin0509workout_db_biceps_curl_set_2.png,kevin0509workout,db_biceps_curl,2,short-time-energy,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,252837,258736,12,49,4,0.2326,kevin0509workout | db_biceps_curl | set 2,0.3333333333333333,4.083333333333333,3.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/057_kevin0509workout_db_biceps_curl_set_2.png,kevin0509workout,db_biceps_curl,2,pca-extrema,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,252837,258736,12,30,3,0.2983,kevin0509workout | db_biceps_curl | set 2,0.25,2.5,1.5
artifacts_rep_classification/waveform_method_comparison/sets_all/057_kevin0509workout_db_biceps_curl_set_2.png,kevin0509workout,db_biceps_curl,2,pca-autocorr,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,252837,258736,12,14,9,0.4605,kevin0509workout | db_biceps_curl | set 2,0.75,1.1666666666666667,0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/057_kevin0509workout_db_biceps_curl_set_2.png,kevin0509workout,db_biceps_curl,2,pca-extrema-fft,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,252837,258736,12,14,5,0.4428,kevin0509workout | db_biceps_curl | set 2,0.4166666666666667,1.1666666666666667,0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/058_kevin0509workout_db_rdl_set_0.png,kevin0509workout,db_rdl,0,dominant-axis,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,85701,90865,12,35,5,0.2964,kevin0509workout | db_rdl | set 0,0.4166666666666667,2.9166666666666665,1.9166666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/058_kevin0509workout_db_rdl_set_0.png,kevin0509workout,db_rdl,0,short-time-energy,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,85701,90865,12,30,5,0.3074,kevin0509workout | db_rdl | set 0,0.4166666666666667,2.5,1.5
artifacts_rep_classification/waveform_method_comparison/sets_all/058_kevin0509workout_db_rdl_set_0.png,kevin0509workout,db_rdl,0,pca-extrema,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,85701,90865,12,32,4,0.3015,kevin0509workout | db_rdl | set 0,0.3333333333333333,2.6666666666666665,1.6666666666666667
artifacts_rep_classification/waveform_method_comparison/sets_all/058_kevin0509workout_db_rdl_set_0.png,kevin0509workout,db_rdl,0,pca-autocorr,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,85701,90865,12,34,4,0.3009,kevin0509workout | db_rdl | set 0,0.3333333333333333,2.8333333333333335,1.8333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/058_kevin0509workout_db_rdl_set_0.png,kevin0509workout,db_rdl,0,pca-extrema-fft,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,85701,90865,12,21,8,0.4616,kevin0509workout | db_rdl | set 0,0.6666666666666666,1.75,0.75
artifacts_rep_classification/waveform_method_comparison/sets_all/059_kevin0509workout_db_rdl_set_1.png,kevin0509workout,db_rdl,1,dominant-axis,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,95903,101111,12,24,7,0.3155,kevin0509workout | db_rdl | set 1,0.5833333333333334,2.0,1.0
artifacts_rep_classification/waveform_method_comparison/sets_all/059_kevin0509workout_db_rdl_set_1.png,kevin0509workout,db_rdl,1,short-time-energy,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,95903,101111,12,24,9,0.356,kevin0509workout | db_rdl | set 1,0.75,2.0,1.0
artifacts_rep_classification/waveform_method_comparison/sets_all/059_kevin0509workout_db_rdl_set_1.png,kevin0509workout,db_rdl,1,pca-extrema,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,95903,101111,12,25,6,0.3057,kevin0509workout | db_rdl | set 1,0.5,2.0833333333333335,1.0833333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/059_kevin0509workout_db_rdl_set_1.png,kevin0509workout,db_rdl,1,pca-autocorr,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,95903,101111,12,14,7,0.4066,kevin0509workout | db_rdl | set 1,0.5833333333333334,1.1666666666666667,0.16666666666666666
artifacts_rep_classification/waveform_method_comparison/sets_all/059_kevin0509workout_db_rdl_set_1.png,kevin0509workout,db_rdl,1,pca-extrema-fft,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,95903,101111,12,24,7,0.3533,kevin0509workout | db_rdl | set 1,0.5833333333333334,2.0,1.0
artifacts_rep_classification/waveform_method_comparison/sets_all/060_kevin0509workout_db_rdl_set_2.png,kevin0509workout,db_rdl,2,dominant-axis,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,107816,112662,12,42,0,0.2736,kevin0509workout | db_rdl | set 2,0.0,3.5,2.5
artifacts_rep_classification/waveform_method_comparison/sets_all/060_kevin0509workout_db_rdl_set_2.png,kevin0509workout,db_rdl,2,short-time-energy,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,107816,112662,12,18,10,0.5448,kevin0509workout | db_rdl | set 2,0.8333333333333334,1.5,0.5
artifacts_rep_classification/waveform_method_comparison/sets_all/060_kevin0509workout_db_rdl_set_2.png,kevin0509workout,db_rdl,2,pca-extrema,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,107816,112662,12,37,1,0.2866,kevin0509workout | db_rdl | set 2,0.08333333333333333,3.0833333333333335,2.0833333333333335
artifacts_rep_classification/waveform_method_comparison/sets_all/060_kevin0509workout_db_rdl_set_2.png,kevin0509workout,db_rdl,2,pca-autocorr,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,107816,112662,12,13,12,0.6925,kevin0509workout | db_rdl | set 2,1.0,1.0833333333333333,0.08333333333333333
artifacts_rep_classification/waveform_method_comparison/sets_all/060_kevin0509workout_db_rdl_set_2.png,kevin0509workout,db_rdl,2,pca-extrema-fft,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,107816,112662,12,15,4,0.414,kevin0509workout | db_rdl | set 2,0.3333333333333333,1.25,0.25
artifacts_rep_classification/waveform_method_comparison/sets_all/061_kevin0509workout_db_shoulder_press_set_0.png,kevin0509workout,db_shoulder_press,0,dominant-axis,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,180290,181289,3,4,3,0.6094,kevin0509workout | db_shoulder_press | set 0,1.0,1.3333333333333333,0.3333333333333333
