file,subject,exercise,set_id,boundary,local_boundary,feature,objective,candidate,signed_error_samples,abs_error_samples,search_radius,candidate_score
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_shoulder_press,2,319864,2197,transition_energy_max,max,319897,33,33,108,2.6808
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_shoulder_press,2,320199,2532,pca_extreme_max,max,320205,6,6,108,4.7811
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_shoulder_press,2,320199,2532,pca_velocity_min,min,320092,-107,107,108,-0.8236
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_shoulder_press,2,320199,2532,acc_magnitude_min,min,320128,-71,71,108,-1.036
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_shoulder_press,2,320199,2532,gyro_magnitude_min,min,320121,-78,78,108,-1.2011
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_shoulder_press,2,320199,2532,acc_jerk_max,max,320203,4,4,108,5.7792
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_shoulder_press,2,320199,2532,gyro_jerk_max,max,320219,20,20,108,4.1922
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_shoulder_press,2,320199,2532,motion_energy_min,min,320128,-71,71,108,-1.2647
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_shoulder_press,2,320199,2532,transition_energy_max,max,320202,3,3,108,6.5304
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,466843,257,pca_extreme_max,max,466851,8,8,118,2.5164
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,466843,257,pca_velocity_min,min,466776,-67,67,118,-0.8244
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,466843,257,acc_magnitude_min,min,466954,111,111,118,-0.8465
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,466843,257,gyro_magnitude_min,min,466755,-88,88,118,-1.2851
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,466843,257,acc_jerk_max,max,466809,-34,34,118,4.3979
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,466843,257,gyro_jerk_max,max,466940,97,97,118,1.5596
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,466843,257,motion_energy_min,min,466771,-72,72,118,-1.0868
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,466843,257,transition_energy_max,max,466813,-30,30,118,1.8879
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467200,614,pca_extreme_max,max,467198,-2,2,118,2.0443
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467200,614,pca_velocity_min,min,467107,-93,93,118,-1.4663
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467200,614,acc_magnitude_min,min,467173,-27,27,118,-1.849
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467200,614,gyro_magnitude_min,min,467254,54,54,118,-1.598
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467200,614,acc_jerk_max,max,467315,115,115,118,2.1157
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467200,614,gyro_jerk_max,max,467204,4,4,118,1.0938
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467200,614,motion_energy_min,min,467139,-61,61,118,-1.5132
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467200,614,transition_energy_max,max,467316,116,116,118,1.5051
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467539,953,pca_extreme_max,max,467532,-7,7,118,2.9804
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467539,953,pca_velocity_min,min,467486,-53,53,118,-0.9315
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467539,953,acc_magnitude_min,min,467552,13,13,118,-2.1641
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467539,953,gyro_magnitude_min,min,467628,89,89,118,-1.2476
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467539,953,acc_jerk_max,max,467462,-77,77,118,1.29
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467539,953,gyro_jerk_max,max,467484,-55,55,118,0.8398
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467539,953,motion_energy_min,min,467653,114,114,118,-0.9532
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467539,953,transition_energy_max,max,467421,-118,118,118,0.7836
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467953,1367,pca_extreme_max,max,467951,-2,2,118,2.103
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467953,1367,pca_velocity_min,min,468051,98,98,118,-1.3369
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467953,1367,acc_magnitude_min,min,467936,-17,17,118,-2.1208
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467953,1367,gyro_magnitude_min,min,467844,-109,109,118,-1.4294
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467953,1367,acc_jerk_max,max,468030,77,77,118,1.867
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467953,1367,gyro_jerk_max,max,467941,-12,12,118,0.0658
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467953,1367,motion_energy_min,min,468070,117,117,118,-1.6335
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,467953,1367,transition_energy_max,max,468020,67,67,118,0.724
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468366,1780,pca_extreme_max,max,468321,-45,45,118,2.5815
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468366,1780,pca_velocity_min,min,468406,40,40,118,-0.9159
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468366,1780,acc_magnitude_min,min,468294,-72,72,118,-1.8719
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468366,1780,gyro_magnitude_min,min,468397,31,31,118,-1.3268
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468366,1780,acc_jerk_max,max,468248,-118,118,118,1.849
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468366,1780,gyro_jerk_max,max,468484,118,118,118,1.5356
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468366,1780,motion_energy_min,min,468435,69,69,118,-1.1982
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468366,1780,transition_energy_max,max,468482,116,116,118,1.4888
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468702,2116,pca_extreme_max,max,468680,-22,22,118,2.4261
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468702,2116,pca_velocity_min,min,468758,56,56,118,-1.74
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468702,2116,acc_magnitude_min,min,468656,-46,46,118,-2.0426
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468702,2116,gyro_magnitude_min,min,468712,10,10,118,-1.7163
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468702,2116,acc_jerk_max,max,468812,110,110,118,0.0992
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468702,2116,gyro_jerk_max,max,468804,102,102,118,0.3472
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468702,2116,motion_energy_min,min,468773,71,71,118,-1.732
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468702,2116,transition_energy_max,max,468811,109,109,118,0.1829
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468996,2410,pca_extreme_max,max,469004,8,8,118,2.5769
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468996,2410,pca_velocity_min,min,469089,93,93,118,-1.1678
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468996,2410,acc_magnitude_min,min,468981,-15,15,118,-1.6479
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468996,2410,gyro_magnitude_min,min,469113,117,117,118,-1.8569
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468996,2410,acc_jerk_max,max,468908,-88,88,118,1.6084
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468996,2410,gyro_jerk_max,max,468977,-19,19,118,2.1987
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468996,2410,motion_energy_min,min,469109,113,113,118,-1.5176
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,468996,2410,transition_energy_max,max,468978,-18,18,118,1.5787
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469373,2787,pca_extreme_max,max,469439,66,66,118,1.9046
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469373,2787,pca_velocity_min,min,469261,-112,112,118,-1.1655
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469373,2787,acc_magnitude_min,min,469335,-38,38,118,-1.8104
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469373,2787,gyro_magnitude_min,min,469402,29,29,118,-1.9495
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469373,2787,acc_jerk_max,max,469491,118,118,118,2.1028
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469373,2787,gyro_jerk_max,max,469491,118,118,118,2.9116
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469373,2787,motion_energy_min,min,469314,-59,59,118,-1.5129
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469373,2787,transition_energy_max,max,469491,118,118,118,3.0664
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469719,3133,pca_extreme_max,max,469698,-21,21,118,2.2929
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469719,3133,pca_velocity_min,min,469648,-71,71,118,-1.8263
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469719,3133,acc_magnitude_min,min,469654,-65,65,118,-1.799
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469719,3133,gyro_magnitude_min,min,469741,22,22,118,-2.2721
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469719,3133,acc_jerk_max,max,469629,-90,90,118,1.2889
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469719,3133,gyro_jerk_max,max,469696,-23,23,118,2.0475
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469719,3133,motion_energy_min,min,469642,-77,77,118,-1.5105
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,469719,3133,transition_energy_max,max,469837,118,118,118,0.8347
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470018,3432,pca_extreme_max,max,470029,11,11,118,2.8489
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470018,3432,pca_velocity_min,min,470079,61,61,118,-1.5146
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470018,3432,acc_magnitude_min,min,470099,81,81,118,-1.7359
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470018,3432,gyro_magnitude_min,min,470063,45,45,118,-1.6532
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470018,3432,acc_jerk_max,max,470025,7,7,118,0.9935
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470018,3432,gyro_jerk_max,max,470131,113,113,118,1.4917
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470018,3432,motion_energy_min,min,470079,61,61,118,-1.673
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470018,3432,transition_energy_max,max,470023,5,5,118,0.6656
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470316,3730,pca_extreme_max,max,470321,5,5,118,3.6083
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470316,3730,pca_velocity_min,min,470411,95,95,118,-1.5145
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470316,3730,acc_magnitude_min,min,470305,-11,11,118,-1.5656
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470316,3730,gyro_magnitude_min,min,470409,93,93,118,-1.4409
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470316,3730,acc_jerk_max,max,470434,118,118,118,1.6751
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470316,3730,gyro_jerk_max,max,470304,-12,12,118,3.4965
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470316,3730,motion_energy_min,min,470410,94,94,118,-1.422
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,0,470316,3730,transition_energy_max,max,470304,-12,12,118,1.4359
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479285,259,pca_extreme_max,max,479295,10,10,110,2.3166
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479285,259,pca_velocity_min,min,479289,4,4,110,-1.2368
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479285,259,acc_magnitude_min,min,479269,-16,16,110,-1.2985
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479285,259,gyro_magnitude_min,min,479187,-98,98,110,-1.3728
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479285,259,acc_jerk_max,max,479291,6,6,110,1.7516
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479285,259,gyro_jerk_max,max,479344,59,59,110,0.0911
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479285,259,motion_energy_min,min,479386,101,101,110,-1.0748
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479285,259,transition_energy_max,max,479263,-22,22,110,0.2426
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479617,591,pca_extreme_max,max,479610,-7,7,110,1.8055
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479617,591,pca_velocity_min,min,479653,36,36,110,-1.2064
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479617,591,acc_magnitude_min,min,479548,-69,69,110,-1.542
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479617,591,gyro_magnitude_min,min,479525,-92,92,110,-1.2331
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479617,591,acc_jerk_max,max,479579,-38,38,110,1.2624
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479617,591,gyro_jerk_max,max,479727,110,110,110,0.7249
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479617,591,motion_energy_min,min,479512,-105,105,110,-1.2243
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479617,591,transition_energy_max,max,479726,109,109,110,1.2828
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479934,908,pca_extreme_max,max,479888,-46,46,110,2.7193
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479934,908,pca_velocity_min,min,479966,32,32,110,-1.435
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479934,908,acc_magnitude_min,min,479950,16,16,110,-1.812
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479934,908,gyro_magnitude_min,min,479965,31,31,110,-0.8361
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479934,908,acc_jerk_max,max,479873,-61,61,110,3.6666
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479934,908,gyro_jerk_max,max,480012,78,78,110,2.5145
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479934,908,motion_energy_min,min,479965,31,31,110,-1.7842
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,479934,908,transition_energy_max,max,479873,-61,61,110,2.715
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480192,1166,pca_extreme_max,max,480181,-11,11,110,4.1111
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480192,1166,pca_velocity_min,min,480260,68,68,110,-0.7035
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480192,1166,acc_magnitude_min,min,480272,80,80,110,-1.6048
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480192,1166,gyro_magnitude_min,min,480280,88,88,110,-1.1773
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480192,1166,acc_jerk_max,max,480177,-15,15,110,2.6949
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480192,1166,gyro_jerk_max,max,480172,-20,20,110,1.4707
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480192,1166,motion_energy_min,min,480272,80,80,110,-1.1387
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480192,1166,transition_energy_max,max,480174,-18,18,110,2.0962
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480501,1475,pca_extreme_max,max,480475,-26,26,110,2.4855
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480501,1475,pca_velocity_min,min,480599,98,98,110,-1.2951
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480501,1475,acc_magnitude_min,min,480583,82,82,110,-1.0258
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480501,1475,gyro_magnitude_min,min,480576,75,75,110,-1.4773
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480501,1475,acc_jerk_max,max,480452,-49,49,110,1.4802
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480501,1475,gyro_jerk_max,max,480403,-98,98,110,2.3441
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480501,1475,motion_energy_min,min,480582,81,81,110,-1.527
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480501,1475,transition_energy_max,max,480403,-98,98,110,1.6329
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480814,1788,pca_extreme_max,max,480796,-18,18,110,2.3216
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480814,1788,pca_velocity_min,min,480908,94,94,110,-1.3615
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480814,1788,acc_magnitude_min,min,480814,0,0,110,-1.9232
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480814,1788,gyro_magnitude_min,min,480886,72,72,110,-1.5546
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480814,1788,acc_jerk_max,max,480809,-5,5,110,1.1103
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480814,1788,gyro_jerk_max,max,480782,-32,32,110,-0.0856
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480814,1788,motion_energy_min,min,480893,79,79,110,-1.8355
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,480814,1788,transition_energy_max,max,480802,-12,12,110,0.4413
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481154,2128,pca_extreme_max,max,481152,-2,2,110,2.9714
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481154,2128,pca_velocity_min,min,481262,108,108,110,-1.7637
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481154,2128,acc_magnitude_min,min,481129,-25,25,110,-1.4648
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481154,2128,gyro_magnitude_min,min,481186,32,32,110,-1.1628
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481154,2128,acc_jerk_max,max,481186,32,32,110,1.4319
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481154,2128,gyro_jerk_max,max,481116,-38,38,110,3.5928
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481154,2128,motion_energy_min,min,481231,77,77,110,-1.8612
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481154,2128,transition_energy_max,max,481182,28,28,110,1.863
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481466,2440,pca_extreme_max,max,481465,-1,1,110,2.4805
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481466,2440,pca_velocity_min,min,481546,80,80,110,-1.2983
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481466,2440,acc_magnitude_min,min,481542,76,76,110,-2.0263
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481466,2440,gyro_magnitude_min,min,481383,-83,83,110,-1.3273
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481466,2440,acc_jerk_max,max,481400,-66,66,110,1.8116
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481466,2440,gyro_jerk_max,max,481500,34,34,110,1.6047
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481466,2440,motion_energy_min,min,481546,80,80,110,-2.1759
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481466,2440,transition_energy_max,max,481411,-55,55,110,2.3277
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481782,2756,pca_extreme_max,max,481765,-17,17,110,3.2507
datasets/workout/ziho0512workout/ziho0512workout_whole_session_20260512_204157.csv,ziho0512workout,db_squat,1,481782,2756,pca_velocity_min,min,481873,91,91,110,-1.6024
