folder,source_file,source_row_index,row_key,row_instance,exercise_index,exercise,set_id,rep_id,kg,rpe,rpe_class,completed,raw_value,filled_from_previous
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,14,4_2,0,4,db_weighted_crunch,2,7,3.0,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,14,4_2,0,4,db_weighted_crunch,2,8,3.0,6.0,6.0,True,6,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,14,4_2,0,4,db_weighted_crunch,2,9,3.0,6.0,6.0,True,6,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,14,4_2,0,4,db_weighted_crunch,2,10,3.0,6.0,6.0,True,6,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,14,4_2,0,4,db_weighted_crunch,2,11,3.0,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,0,2.5,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,1,2.5,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,2,2.5,3.0,3.0,True,3.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,3,2.5,3.0,3.0,True,3.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,4,2.5,3.0,3.0,True,3.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,5,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,6,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,7,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,8,2.5,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,9,2.5,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,10,2.5,8.0,8.0,True,8,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,16,5_0,0,5,db_shoulder_press,0,11,2.5,8.0,8.0,True,8,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,0,2.5,4.0,4.0,True,4.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,1,2.5,4.0,4.0,True,4.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,2,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,3,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,4,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,5,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,6,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,7,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,8,2.5,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,9,2.5,9.0,9.0,True,9,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,10,2.5,9.0,9.0,True,9,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,17,5_1,0,5,db_shoulder_press,1,11,2.5,9.0,9.0,True,9,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,18,5_2,0,5,db_shoulder_press,2,0,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,18,5_2,0,5,db_shoulder_press,2,1,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,18,5_2,0,5,db_shoulder_press,2,2,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,18,5_2,0,5,db_shoulder_press,2,3,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,18,5_2,0,5,db_shoulder_press,2,4,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,18,5_2,0,5,db_shoulder_press,2,5,2.5,7.0,7.0,True,7.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,18,5_2,0,5,db_shoulder_press,2,6,2.5,7.0,7.0,True,7.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,18,5_2,0,5,db_shoulder_press,2,7,2.5,9.0,9.0,True,9.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,18,5_2,0,5,db_shoulder_press,2,8,2.5,10.0,10.0,True,10,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,18,5_2,0,5,db_shoulder_press,2,9,2.5,,,False,X,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,0,2.5,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,1,2.5,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,2,2.5,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,3,2.5,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,4,2.5,3.0,3.0,True,3.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,5,2.5,3.0,3.0,True,3.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,6,2.5,4.0,4.0,True,4.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,7,2.5,4.0,4.0,True,4.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,8,2.5,6.0,6.0,True,6,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,9,2.5,6.0,6.0,True,6,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,10,2.5,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,20,6_0,0,6,db_biceps_curl,0,11,2.5,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,0,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,1,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,2,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,3,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,4,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,5,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,6,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,7,2.5,7.0,7.0,True,7.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,8,2.5,8.0,8.0,True,8,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,9,2.5,8.0,8.0,True,8,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,10,2.5,8.0,8.0,True,8,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,21,6_1,0,6,db_biceps_curl,1,11,2.5,9.0,9.0,True,9,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,0,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,1,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,2,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,3,2.5,7.0,7.0,True,7.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,4,2.5,7.0,7.0,True,7.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,5,2.5,7.0,7.0,True,7.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,6,2.5,8.0,8.0,True,8.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,7,2.5,8.0,8.0,True,8.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,8,2.5,9.0,9.0,True,9,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,9,2.5,9.0,9.0,True,9,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,10,2.5,9.0,9.0,True,9,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,22,6_2,0,6,db_biceps_curl,2,11,2.5,10.0,10.0,True,10,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,0,2.5,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,1,2.5,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,2,2.5,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,3,2.5,3.0,3.0,True,3.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,4,2.5,3.0,3.0,True,3.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,5,2.5,3.0,3.0,True,3.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,6,2.5,4.0,4.0,True,4.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,7,2.5,4.0,4.0,True,4.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,8,2.5,5.0,5.0,True,5,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,9,2.5,5.0,5.0,True,5,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,10,2.5,5.0,5.0,True,5,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,24,7_0,0,7,db_triceps_curl,0,11,2.5,6.0,6.0,True,6,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,0,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,1,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,2,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,3,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,4,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,5,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,6,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,7,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,8,2.5,6.0,6.0,True,6,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,9,2.5,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,10,2.5,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,25,7_1,0,7,db_triceps_curl,1,11,2.5,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,0,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,1,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,2,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,3,2.5,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,4,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,5,2.5,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,6,2.5,7.0,7.0,True,7.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,7,2.5,7.0,7.0,True,7.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,8,2.5,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,9,2.5,8.0,8.0,True,8,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,10,2.5,8.0,8.0,True,8,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,26,7_2,0,7,db_triceps_curl,2,11,2.5,9.0,9.0,True,9,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,0,5.0,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,1,5.0,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,2,5.0,1.0,1.0,True,1.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,3,5.0,3.0,3.0,True,3.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,4,5.0,3.0,3.0,True,3.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,5,5.0,4.0,4.0,True,4.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,6,5.0,4.0,4.0,True,4.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,7,5.0,4.0,4.0,True,4.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,8,5.0,5.0,5.0,True,5,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,9,5.0,5.0,5.0,True,5,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,10,5.0,5.0,5.0,True,5,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,28,8_0,0,8,db_squat,0,11,5.0,6.0,6.0,True,6,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,0,5.0,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,1,5.0,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,2,5.0,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,3,5.0,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,4,5.0,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,5,5.0,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,6,5.0,7.0,7.0,True,7.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,7,5.0,7.0,7.0,True,7.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,8,5.0,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,9,5.0,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,10,5.0,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,29,8_1,0,8,db_squat,1,11,5.0,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,0,5.0,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,1,5.0,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,2,5.0,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,3,5.0,5.0,5.0,True,5.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,4,5.0,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,5,5.0,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,6,5.0,6.0,6.0,True,6.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,7,5.0,7.0,7.0,True,7.0,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,8,5.0,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,9,5.0,7.0,7.0,True,7,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,10,5.0,8.0,8.0,True,8,False
yushuan0513workout,datasets/workout/yushuan0513workout/yushuan0513workout.xlsx,30,8_2,0,8,db_squat,2,11,5.0,8.0,8.0,True,8,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,0,4.0,1.0,1.0,True,1.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,1,4.0,2.0,2.0,True,2.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,2,4.0,2.0,2.0,True,2.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,3,4.0,3.0,3.0,True,3.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,4,4.0,4.0,4.0,True,4.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,5,4.0,6.0,6.0,True,6.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,6,4.0,6.0,6.0,True,6.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,7,4.0,6.0,6.0,True,6.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,8,4.0,7.0,7.0,True,7.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,9,4.0,7.0,7.0,True,7,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,10,4.0,8.0,8.0,True,8,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,0,1_1,0,1,db_bench_press,1,11,4.0,8.0,8.0,True,8,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,0,4.0,6.0,6.0,True,6.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,1,4.0,6.0,6.0,True,6.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,2,4.0,6.0,6.0,True,6.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,3,4.0,7.0,7.0,True,7.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,4,4.0,7.0,7.0,True,7.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,5,4.0,7.0,7.0,True,7.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,6,4.0,7.0,7.0,True,7.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,7,4.0,8.0,8.0,True,8.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,8,4.0,8.0,8.0,True,8.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,9,4.0,9.0,9.0,True,9,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,10,4.0,9.0,9.0,True,9,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,1,1_2,0,1,db_bench_press,2,11,4.0,9.0,9.0,True,9,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,2,1_3,0,1,db_bench_press,3,0,4.0,7.0,7.0,True,7.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,2,1_3,0,1,db_bench_press,3,1,4.0,7.0,7.0,True,7.0,False
ziho0512workout,datasets/workout/ziho0512workout/ziho0512workout.xlsx,2,1_3,0,1,db_bench_press,3,2,4.0,7.0,7.0,True,7.0,False
