stage,model_type,fold,train_subjects,val_subject,test_subject,selected_alpha,val_selection_mae,n_features,val_n,val_mae,val_rmse,val_r2,val_spearman,val_rounded_exact_acc,val_rounded_pm1_acc,test_n,test_mae,test_rmse,test_r2,test_spearman,test_rounded_exact_acc,test_rounded_pm1_acc
M4_add_one__rep_duration_sec,ridge,3,haoyu0512workout|hsianshun0514workout|yoru0511workout|yushuan0513workout|ziho0512workout,yanz0510workout,tsenyu0515workout,0.01,1.2910747240507143,12,275,1.2910747240507143,1.556732171735917,0.49279402575485465,0.6921096045402003,0.2109090909090909,0.6436363636363637,281,1.5993227475704985,1.8998145270220286,0.13137142417041203,0.8095846523440673,0.15302491103202848,0.5409252669039146
M4_add_one__rep_duration_sec,ridge,4,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yushuan0513workout|ziho0512workout,yoru0511workout,yanz0510workout,100.0,1.2177286945088537,12,285,1.2177286945088537,1.691470008836075,0.16492214850163844,0.6991537426136688,0.28421052631578947,0.7368421052631579,275,1.265541332133508,1.5559441602312276,0.4933073870008827,0.7004041924317002,0.2109090909090909,0.6581818181818182
M4_add_one__rep_duration_sec,ridge,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,1.0,0.786513388786184,12,281,0.786513388786184,1.0770951647534002,0.733247895241508,0.865151261694769,0.47686832740213525,0.8327402135231317,285,1.2068492137443356,1.648665489964788,0.20665250228587595,0.7249846083698008,0.2982456140350877,0.7052631578947368
M4_add_one__rep_duration_sec,ridge,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.01,1.410013524910973,12,268,1.410013524910973,1.6235082250524995,0.30943245132361075,0.8529828190697897,0.1417910447761194,0.5335820895522388,281,0.9535677277617902,1.2888972056368662,0.6180238328967648,0.8245446000270615,0.3807829181494662,0.7900355871886121
M4_add_one__rep_duration_sec,ridge,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,100.0,1.2060976213091525,12,289,1.2060976213091525,1.4948728276297583,0.5185055545788985,0.8107896558806904,0.23529411764705882,0.698961937716263,268,1.4393837820154243,1.6402726860222556,0.29509711878786726,0.8555600425280573,0.13805970149253732,0.5373134328358209
M4_add_one__concentric_sec,ridge,1,tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,hsianshun0514workout,haoyu0512workout,0.01,0.8682246439259903,12,266,0.8682246439259903,1.1011807768512594,0.7340804956668953,0.9042970651937271,0.36466165413533835,0.8458646616541353,289,1.0946588449070387,1.4456617113580432,0.5496852800604345,0.8041873637435034,0.31141868512110726,0.7439446366782007
M4_add_one__concentric_sec,ridge,2,haoyu0512workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,tsenyu0515workout,hsianshun0514workout,100.0,1.6006646522963237,12,281,1.6006646522963237,1.9224936800741685,0.11050902556557429,0.79987516493282,0.18149466192170818,0.5088967971530249,266,1.0220947447020279,1.2413847941748481,0.6620551810876626,0.8892059164044419,0.2744360902255639,0.7593984962406015
M4_add_one__concentric_sec,ridge,3,haoyu0512workout|hsianshun0514workout|yoru0511workout|yushuan0513workout|ziho0512workout,yanz0510workout,tsenyu0515workout,0.01,1.2846333615623642,12,275,1.2846333615623642,1.549996662715746,0.4971735842288161,0.6939279007509963,0.2109090909090909,0.6581818181818182,281,1.5837061739962743,1.886637223816977,0.14337942392318948,0.8079170957074654,0.16370106761565836,0.5444839857651246
M4_add_one__concentric_sec,ridge,4,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yushuan0513workout|ziho0512workout,yoru0511workout,yanz0510workout,100.0,1.2100748870256934,12,285,1.2100748870256934,1.667433565380318,0.18848707589359215,0.695465505674146,0.28771929824561404,0.7403508771929824,275,1.274766317343597,1.5671135183095246,0.4860066823709448,0.6998978758662502,0.2109090909090909,0.6545454545454545
M4_add_one__concentric_sec,ridge,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,1.0,0.7871180994136175,12,281,0.7871180994136175,1.082413604040752,0.730607074757321,0.8625761449469523,0.49466192170818507,0.8291814946619217,285,1.2041829243866344,1.6369583313362417,0.21787960518606309,0.7227753113876217,0.2982456140350877,0.7087719298245614
M4_add_one__concentric_sec,ridge,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.01,1.4158851113311672,12,268,1.4158851113311672,1.6331197795227326,0.3012315995126138,0.8510605001731002,0.1455223880597015,0.5410447761194029,281,0.9528861845153423,1.2927635225863354,0.6157287608468922,0.8226616983377727,0.3914590747330961,0.7935943060498221
M4_add_one__concentric_sec,ridge,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,100.0,1.2001133302868434,12,289,1.2001133302868434,1.4898991832496682,0.521704218995084,0.8117526471328389,0.23529411764705882,0.698961937716263,268,1.446125254336691,1.6467703054909355,0.28950138767749756,0.8554955012089454,0.11940298507462686,0.5410447761194029
M4_add_one__eccentric_sec,ridge,1,tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,hsianshun0514workout,haoyu0512workout,10.0,0.831082655031534,12,266,0.831082655031534,1.060891324398165,0.7531831839029997,0.9094156250858336,0.37218045112781956,0.849624060150376,289,1.0740261969961031,1.403551120449022,0.5755375697068916,0.8069813947004412,0.314878892733564,0.7197231833910035
M4_add_one__eccentric_sec,ridge,2,haoyu0512workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,tsenyu0515workout,hsianshun0514workout,100.0,1.5897112735932615,12,281,1.5897112735932615,1.913531099170221,0.11878322904758432,0.7974817983175099,0.17793594306049823,0.5160142348754448,266,1.0256977514809364,1.2464758212117009,0.659277615017982,0.8880479090865374,0.2819548872180451,0.7593984962406015
M4_add_one__eccentric_sec,ridge,3,haoyu0512workout|hsianshun0514workout|yoru0511workout|yushuan0513workout|ziho0512workout,yanz0510workout,tsenyu0515workout,0.01,1.2917166176834325,12,275,1.2917166176834325,1.5553122340000405,0.4937188764881423,0.6919213436463494,0.21454545454545454,0.6436363636363637,281,1.5922811015176097,1.8969658857697358,0.1339743688833167,0.8047489296767244,0.16370106761565836,0.5409252669039146
M4_add_one__eccentric_sec,ridge,4,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yushuan0513workout|ziho0512workout,yoru0511workout,yanz0510workout,100.0,1.2043210337817216,12,285,1.2043210337817216,1.6680429360203946,0.1878938258582813,0.6974899021437087,0.2982456140350877,0.743859649122807,275,1.267442160206615,1.5582590777256036,0.49179856145729417,0.7007918227814616,0.20363636363636364,0.6618181818181819
M4_add_one__eccentric_sec,ridge,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,10.0,0.7859561085263216,12,281,0.7859561085263216,1.076550179597143,0.7335177676981386,0.8651386560365377,0.4875444839857651,0.8291814946619217,285,1.194634123393102,1.6286279038922395,0.22581972040508125,0.7223711716957595,0.3017543859649123,0.7052631578947368
M4_add_one__eccentric_sec,ridge,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.01,1.4109124283958983,12,268,1.4109124283958983,1.625728009120151,0.30754276727430074,0.8519286441909599,0.13805970149253732,0.5373134328358209,281,0.9512720777528522,1.2867919606823057,0.6192706300119407,0.8250828068263285,0.3701067615658363,0.7900355871886121
M4_add_one__eccentric_sec,ridge,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,100.0,1.2033434719259253,12,289,1.2033434719259253,1.510279479540884,0.5085295292262557,0.8024944683237121,0.2560553633217993,0.7058823529411765,268,1.4446372142147819,1.6491494747594522,0.28744692075254363,0.8519786320753702,0.12686567164179105,0.5335820895522388
M4_add_one__movement_rate,ridge,1,tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,hsianshun0514workout,haoyu0512workout,10.0,0.8029692929143436,12,266,0.8029692929143436,1.0156053035648813,0.773805068020339,0.9171865823738746,0.39849624060150374,0.8646616541353384,289,1.0549887893284218,1.3566217581034796,0.6034478194955264,0.8165444956222725,0.3217993079584775,0.7335640138408305
