exercise,feature,cohen_d,abs_cohen_d,stable_subject_ratio,stable_effect_score,mean_subject_diff,sensor_group,family,source,description
db_bench_press,axis_ax__min,1.4957,1.4957,1.0,1.4957,0.9062,acc,time,ax,min of ax
db_bench_press,axis_ax__mean,1.3977,1.3977,1.0,1.3977,0.7956,acc,time,ax,mean of ax
db_bench_press,axis_ax__median,1.3664,1.3664,1.0,1.3664,0.7895,acc,time,ax,median of ax
db_bench_press,axis_az__rms,-1.2683,1.2683,1.0,1.2683,-0.1969,acc,time,az,rms of az
db_bench_press,axis_mx__max,-1.2671,1.2671,1.0,1.2671,-25.6489,mag,time,mx,max of mx
db_bench_press,acc_norm__rms,-1.2558,1.2558,1.0,1.2558,-0.0618,acc,time,acc_norm,rms of acc_norm
db_bench_press,acc_norm__energy_mean,-1.2541,1.2541,1.0,1.2541,-0.1248,acc,time,acc_norm,energy_mean of acc_norm
db_bench_press,axis_az__abs_mean,-1.2514,1.2514,1.0,1.2514,-0.1872,acc,time,az,abs_mean of az
db_bench_press,acc_norm__mean,-1.229,1.229,1.0,1.229,-0.0607,acc,time,acc_norm,mean of acc_norm
db_bench_press,acc_norm__abs_mean,-1.229,1.229,1.0,1.229,-0.0607,acc,time,acc_norm,abs_mean of acc_norm
db_bench_press,axis_ax__max,1.1482,1.1482,1.0,1.1482,0.6757,acc,time,ax,max of ax
db_bench_press,axis_az__energy_mean,-1.1482,1.1482,1.0,1.1482,-0.1342,acc,time,az,energy_mean of az
db_bench_press,acc_norm__median,-1.1445,1.1445,1.0,1.1445,-0.0636,acc,time,acc_norm,median of acc_norm
db_bench_press,axis_mx__mean,-1.1017,1.1017,1.0,1.1017,-20.8709,mag,time,mx,mean of mx
db_bench_press,axis_mx__median,-1.0461,1.0461,1.0,1.0461,-20.2207,mag,time,mx,median of mx
db_bench_press,axis_ax__spectral_entropy,0.9377,0.9377,1.0,0.9377,0.17,acc,time_frequency,ax,spectral_entropy of ax
db_bench_press,axis_mx__min,-0.9004,0.9004,1.0,0.9004,-16.9051,mag,time,mx,min of mx
db_bench_press,axis_mx__iqr,-0.8494,0.8494,1.0,0.8494,-6.7134,mag,time,mx,iqr of mx
db_bench_press,axis_mx__std,-0.8128,0.8128,1.0,0.8128,-3.3027,mag,time,mx,std of mx
db_bench_press,axis_az__iqr,-0.7842,0.7842,1.0,0.7842,-0.1041,acc,time,az,iqr of az
db_bench_press,axis_mx__range,-0.7695,0.7695,1.0,0.7695,-8.7438,mag,time,mx,range of mx
db_bench_press,axis_az__std,-0.759,0.759,1.0,0.759,-0.0524,acc,time,az,std of az
db_bench_press,axis_mx__haar_l4_energy_ratio,-0.7551,0.7551,1.0,0.7551,-0.0017,mag,wavelet,mx,haar_l4_energy_ratio of mx
db_bench_press,axis_ax__iqr,-0.715,0.715,1.0,0.715,-0.2243,acc,time,ax,iqr of ax
db_bench_press,acc_pca__pca1_var_ratio,-0.815,0.815,0.875,0.7131,-0.1005,acc,pca,acc_pca,PCA variance ratio
db_bench_press,axis_mx__diff_abs_mean,-0.7112,0.7112,1.0,0.7112,-0.047,mag,time,mx,diff_abs_mean of mx
db_bench_press,axis_az__spectral_entropy,0.7944,0.7944,0.875,0.6951,0.1583,acc,time_frequency,az,spectral_entropy of az
db_bench_press,axis_ax__std,-0.6902,0.6902,1.0,0.6902,-0.1011,acc,time,ax,std of ax
db_bench_press,axis_mx__diff_rms,-0.6788,0.6788,1.0,0.6788,-0.0741,mag,time,mx,diff_rms of mx
db_bench_press,axis_gy__abs_mean,-0.6674,0.6674,1.0,0.6674,-9.7456,gyro,time,gy,abs_mean of gy
db_bench_press,axis_gy__rms,-0.6666,0.6666,1.0,0.6666,-10.9959,gyro,time,gy,rms of gy
db_bench_press,axis_gy__iqr,-0.6638,0.6638,1.0,0.6638,-20.2353,gyro,time,gy,iqr of gy
db_bench_press,axis_gy__std,-0.6626,0.6626,1.0,0.6626,-10.7472,gyro,time,gy,std of gy
db_bench_press,axis_mx__abs_mean,0.7525,0.7525,0.875,0.6584,8.5343,mag,time,mx,abs_mean of mx
db_bench_press,axis_az__haar_l1_energy_ratio,0.7469,0.7469,0.875,0.6536,0.0449,acc,wavelet,az,haar_l1_energy_ratio of az
db_bench_press,axis_mz__max,-0.7345,0.7345,0.875,0.6427,-20.9811,mag,time,mz,max of mz
db_bench_press,axis_ay__energy_mean,-0.6411,0.6411,1.0,0.6411,-0.081,acc,time,ay,energy_mean of ay
db_bench_press,all9_norm__iqr,-0.641,0.641,1.0,0.641,-8.5436,all9,time,all9_norm,iqr of all9_norm
db_bench_press,acc_pca__pca2_var_ratio,0.7248,0.7248,0.875,0.6342,0.0622,acc,pca,acc_pca,PCA variance ratio
db_bench_press,axis_az__haar_l4_energy_ratio,0.7216,0.7216,0.875,0.6314,0.0182,acc,wavelet,az,haar_l4_energy_ratio of az
db_bench_press,gyro_norm__median,-0.623,0.623,1.0,0.623,-11.7354,gyro,time,gyro_norm,median of gyro_norm
db_bench_press,corr__ay__mz,0.7082,0.7082,0.875,0.6196,0.2794,acc_mag,axis_correlation,"ay,mz",Correlation between ay and mz
db_bench_press,axis_mz__median,-0.6953,0.6953,0.875,0.6084,-19.22,mag,time,mz,median of mz
db_bench_press,axis_mz__mean,-0.6941,0.6941,0.875,0.6073,-19.0803,mag,time,mz,mean of mz
db_bench_press,axis_gy__energy_mean,-0.605,0.605,1.0,0.605,-843.6747,gyro,time,gy,energy_mean of gy
db_bench_press,axis_az__haar_l2_energy_ratio,0.6884,0.6884,0.875,0.6024,0.0486,acc,wavelet,az,haar_l2_energy_ratio of az
db_bench_press,axis_gy__range,-0.6023,0.6023,1.0,0.6023,-30.7598,gyro,time,gy,range of gy
db_bench_press,axis_mx__haar_l3_energy_ratio,-0.5994,0.5994,1.0,0.5994,-0.0005,mag,wavelet,mx,haar_l3_energy_ratio of mx
db_bench_press,corr__ax__az,-0.6798,0.6798,0.875,0.5948,-0.2266,acc,axis_correlation,"ax,az",Correlation between ax and az
db_bench_press,axis_ax__range,-0.5852,0.5852,1.0,0.5852,-0.2305,acc,time,ax,range of ax
db_bench_press,mag_norm__skewness,0.7711,0.7711,0.75,0.5783,0.2625,mag,time,mag_norm,skewness of mag_norm
db_bench_press,corr__gy__gz,-0.6605,0.6605,0.875,0.5779,-0.3348,gyro,axis_correlation,"gy,gz",Correlation between gy and gz
db_bench_press,axis_gy__min,0.5763,0.5763,1.0,0.5763,14.6891,gyro,time,gy,min of gy
db_bench_press,axis_gy__max,-0.5758,0.5758,1.0,0.5758,-16.0707,gyro,time,gy,max of gy
db_bench_press,axis_az__haar_l3_energy_ratio,0.6511,0.6511,0.875,0.5697,0.032,acc,wavelet,az,haar_l3_energy_ratio of az
db_bench_press,axis_ax__abs_mean,0.5663,0.5663,1.0,0.5663,0.0903,acc,time,ax,abs_mean of ax
db_bench_press,gyro_norm__energy_mean,-0.5619,0.5619,1.0,0.5619,-1283.079,gyro,time,gyro_norm,energy_mean of gyro_norm
db_bench_press,all9_norm__spectral_entropy,0.6319,0.6319,0.875,0.5529,0.0885,all9,time_frequency,all9_norm,spectral_entropy of all9_norm
db_bench_press,axis_ax__haar_l4_energy_ratio,-0.5517,0.5517,1.0,0.5517,-0.0011,acc,wavelet,ax,haar_l4_energy_ratio of ax
db_bench_press,corr__az__my,-0.6282,0.6282,0.875,0.5497,-0.2485,acc_mag,axis_correlation,"az,my",Correlation between az and my
db_bench_press,axis_mz__min,-0.6277,0.6277,0.875,0.5493,-16.5998,mag,time,mz,min of mz
db_bench_press,corr__ax__mx,0.6266,0.6266,0.875,0.5482,0.2661,acc_mag,axis_correlation,"ax,mx",Correlation between ax and mx
db_bench_press,all9_norm__std,-0.6193,0.6193,0.875,0.5419,-4.8861,all9,time,all9_norm,std of all9_norm
db_bench_press,acc_pca__pca3_var_ratio,0.613,0.613,0.875,0.5363,0.0384,acc,pca,acc_pca,PCA variance ratio
db_bench_press,axis_mx__rms,0.6941,0.6941,0.75,0.5206,7.7414,mag,time,mx,rms of mx
db_bench_press,axis_ay__abs_mean,-0.5928,0.5928,0.875,0.5187,-0.0958,acc,time,ay,abs_mean of ay
db_bench_press,gyro_norm__mean,-0.5793,0.5793,0.875,0.5069,-10.2579,gyro,time,gyro_norm,mean of gyro_norm
db_bench_press,gyro_norm__abs_mean,-0.5793,0.5793,0.875,0.5069,-10.2579,gyro,time,gyro_norm,abs_mean of gyro_norm
db_bench_press,axis_ay__rms,-0.5732,0.5732,0.875,0.5015,-0.0951,acc,time,ay,rms of ay
db_bench_press,axis_ax__rms,0.498,0.498,1.0,0.498,0.073,acc,time,ax,rms of ax
db_bench_press,gyro_norm__rms,-0.5519,0.5519,0.875,0.4829,-10.9483,gyro,time,gyro_norm,rms of gyro_norm
db_bench_press,axis_az__zero_crossing_rate,0.642,0.642,0.75,0.4815,0.0429,acc,time,az,zero_crossing_rate of az
db_bench_press,axis_az__range,-0.5468,0.5468,0.875,0.4785,-0.1499,acc,time,az,range of az
db_bench_press,axis_ax__zero_crossing_rate,0.6248,0.6248,0.75,0.4686,0.0343,acc,time,ax,zero_crossing_rate of ax
db_bench_press,acc_norm__max,-0.526,0.526,0.875,0.4602,-0.0677,acc,time,acc_norm,max of acc_norm
db_bench_press,corr__ay__my,-0.6088,0.6088,0.75,0.4566,-0.223,acc_mag,axis_correlation,"ay,my",Correlation between ay and my
db_bench_press,axis_az__mid_band_ratio,0.6033,0.6033,0.75,0.4525,0.0422,acc,time_frequency,az,mid_band_ratio of az
db_bench_press,all9_norm__haar_l4_energy_ratio,-0.5168,0.5168,0.875,0.4522,-0.0009,all9,wavelet,all9_norm,haar_l4_energy_ratio of all9_norm
db_bench_press,axis_az__low_band_ratio,-0.594,0.594,0.75,0.4455,-0.0546,acc,time_frequency,az,low_band_ratio of az
db_bench_press,mag_norm__min,0.5065,0.5065,0.875,0.4432,8.1586,mag,time,mag_norm,min of mag_norm
db_bench_press,axis_ax__haar_l3_energy_ratio,-0.5048,0.5048,0.875,0.4417,-0.0004,acc,wavelet,ax,haar_l3_energy_ratio of ax
db_bench_press,corr__ax__gz,0.5752,0.5752,0.75,0.4314,0.1456,acc_gyro,axis_correlation,"ax,gz",Correlation between ax and gz
db_bench_press,all9_norm__min,0.4792,0.4792,0.875,0.4193,7.6723,all9,time,all9_norm,min of all9_norm
db_bench_press,gyro_norm__iqr,-0.4781,0.4781,0.875,0.4183,-7.588,gyro,time,gyro_norm,iqr of gyro_norm
db_bench_press,axis_gy__spectral_entropy,0.5484,0.5484,0.75,0.4113,0.0888,gyro,time_frequency,gy,spectral_entropy of gy
db_bench_press,axis_mx__spectral_entropy,0.5474,0.5474,0.75,0.4106,0.0618,mag,time_frequency,mx,spectral_entropy of mx
db_bench_press,all9_norm__range,-0.5438,0.5438,0.75,0.4078,-16.1417,all9,time,all9_norm,range of all9_norm
db_bench_press,mag_norm__max,0.4658,0.4658,0.875,0.4076,6.9646,mag,time,mag_norm,max of mag_norm
db_bench_press,axis_gx__high_band_ratio,0.5425,0.5425,0.75,0.4069,0.0012,gyro,time_frequency,gx,high_band_ratio of gx
db_bench_press,mag_norm__spectral_entropy,0.4624,0.4624,0.875,0.4046,0.0813,mag,time_frequency,mag_norm,spectral_entropy of mag_norm
db_bench_press,axis_mx__energy_mean,0.5336,0.5336,0.75,0.4002,351.4438,mag,time,mx,energy_mean of mx
db_bench_press,axis_ax__kurtosis,0.6391,0.6391,0.625,0.3994,1.1623,acc,time,ax,kurtosis of ax
db_bench_press,mag_norm__mean,0.4467,0.4467,0.875,0.3909,6.9319,mag,time,mag_norm,mean of mag_norm
db_bench_press,mag_norm__abs_mean,0.4467,0.4467,0.875,0.3909,6.9319,mag,time,mag_norm,abs_mean of mag_norm
db_bench_press,mag_norm__rms,0.4442,0.4442,0.875,0.3887,6.8858,mag,time,mag_norm,rms of mag_norm
db_bench_press,gyro_norm__std,-0.4403,0.4403,0.875,0.3853,-4.0685,gyro,time,gyro_norm,std of gyro_norm
db_bench_press,axis_ax__energy_mean,0.3832,0.3832,1.0,0.3832,0.0903,acc,time,ax,energy_mean of ax
db_bench_press,corr__ax__mz,-0.5083,0.5083,0.75,0.3812,-0.1866,acc_mag,axis_correlation,"ax,mz",Correlation between ax and mz
db_bench_press,mag_norm__median,0.4327,0.4327,0.875,0.3786,6.7594,mag,time,mag_norm,median of mag_norm
db_bench_press,axis_mx__zero_crossing_rate,0.4314,0.4314,0.875,0.3775,0.011,mag,time,mx,zero_crossing_rate of mx
db_bench_press,axis_mz__abs_mean,0.5031,0.5031,0.75,0.3774,10.519,mag,time,mz,abs_mean of mz
db_bench_press,gyro_norm__skewness,0.427,0.427,0.875,0.3736,0.2746,gyro,time,gyro_norm,skewness of gyro_norm
db_bench_press,axis_ay__median,-0.4213,0.4213,0.875,0.3687,-0.1092,acc,time,ay,median of ay
db_bench_press,mag_norm__iqr,-0.3659,0.3659,1.0,0.3659,-0.9134,mag,time,mag_norm,iqr of mag_norm
db_bench_press,axis_mz__rms,0.4844,0.4844,0.75,0.3633,10.0074,mag,time,mz,rms of mz
db_bench_press,axis_mz__std,-0.4131,0.4131,0.875,0.3615,-1.4944,mag,time,mz,std of mz
db_bench_press,axis_ay__max,-0.4114,0.4114,0.875,0.36,-0.1217,acc,time,ay,max of ay
db_bench_press,axis_ay__mean,-0.4105,0.4105,0.875,0.3592,-0.1043,acc,time,ay,mean of ay
db_bench_press,axis_mz__iqr,-0.4096,0.4096,0.875,0.3584,-2.9835,mag,time,mz,iqr of mz
db_bench_press,acc_norm__iqr,-0.4774,0.4774,0.75,0.3581,-0.0278,acc,time,acc_norm,iqr of acc_norm
db_bench_press,axis_mz__range,-0.4073,0.4073,0.875,0.3564,-4.3813,mag,time,mz,range of mz
db_bench_press,axis_my__low_band_ratio,0.4669,0.4669,0.75,0.3501,0.032,mag,time_frequency,my,low_band_ratio of my
db_bench_press,axis_my__high_band_ratio,-0.463,0.463,0.75,0.3472,-0.0093,mag,time_frequency,my,high_band_ratio of my
db_bench_press,axis_mx__haar_l2_energy_ratio,-0.3956,0.3956,0.875,0.3462,-0.0003,mag,wavelet,mx,haar_l2_energy_ratio of mx
db_bench_press,axis_my__mid_band_ratio,-0.4614,0.4614,0.75,0.346,-0.0226,mag,time_frequency,my,mid_band_ratio of my
db_bench_press,acc_norm__min,-0.4596,0.4596,0.75,0.3447,-0.0479,acc,time,acc_norm,min of acc_norm
db_bench_press,corr__my__mz,-0.55,0.55,0.625,0.3437,-0.2928,mag,axis_correlation,"my,mz",Correlation between my and mz
db_bench_press,all9_norm__haar_l3_energy_ratio,-0.3914,0.3914,0.875,0.3425,-0.0005,all9,wavelet,all9_norm,haar_l3_energy_ratio of all9_norm
db_bench_press,all9_norm__zero_crossing_rate,0.3835,0.3835,0.875,0.3356,0.0182,all9,time,all9_norm,zero_crossing_rate of all9_norm
db_bench_press,axis_my__energy_mean,-0.5328,0.5328,0.625,0.333,-272.4902,mag,time,my,energy_mean of my
db_bench_press,corr__gy__mx,-0.3782,0.3782,0.875,0.331,-0.0758,gyro_mag,axis_correlation,"gy,mx",Correlation between gy and mx
db_bench_press,axis_my__zero_crossing_rate,-0.4277,0.4277,0.75,0.3208,-0.0268,mag,time,my,zero_crossing_rate of my
db_bench_press,axis_gx__iqr,-0.5073,0.5073,0.625,0.317,-2.8029,gyro,time,gx,iqr of gx
db_bench_press,axis_az__max,-0.4207,0.4207,0.75,0.3155,-0.1025,acc,time,az,max of az
db_bench_press,gyro_norm__haar_l4_energy_ratio,0.36,0.36,0.875,0.315,0.0047,gyro,wavelet,gyro_norm,haar_l4_energy_ratio of gyro_norm
db_bench_press,axis_az__high_band_ratio,0.5018,0.5018,0.625,0.3136,0.0124,acc,time_frequency,az,high_band_ratio of az
db_bench_press,axis_mx__kurtosis,0.4112,0.4112,0.75,0.3084,0.3604,mag,time,mx,kurtosis of mx
db_bench_press,axis_az__kurtosis,0.4086,0.4086,0.75,0.3064,0.3293,acc,time,az,kurtosis of az
db_bench_press,axis_gz__iqr,-0.4062,0.4062,0.75,0.3047,-9.9345,gyro,time,gz,iqr of gz
db_bench_press,mag_norm__energy_mean,0.3449,0.3449,0.875,0.3018,740.6196,mag,time,mag_norm,energy_mean of mag_norm
db_bench_press,axis_gy__slope,0.3426,0.3426,0.875,0.2998,9.24,gyro,time,gy,slope of gy
db_bench_press,all9_pca__pca1_var_ratio,-0.396,0.396,0.75,0.297,-0.0345,all9,pca,all9_pca,PCA variance ratio
db_bench_press,axis_gx__abs_mean,-0.4721,0.4721,0.625,0.295,-1.6493,gyro,time,gx,abs_mean of gx
db_bench_press,axis_ay__min,-0.3861,0.3861,0.75,0.2896,-0.1083,acc,time,ay,min of ay
db_bench_press,axis_gx__rms,-0.4525,0.4525,0.625,0.2828,-2.1129,gyro,time,gx,rms of gx
db_bench_press,corr__az__mz,0.4485,0.4485,0.625,0.2803,0.1523,acc_mag,axis_correlation,"az,mz",Correlation between az and mz
db_bench_press,mag_norm__std,-0.3201,0.3201,0.875,0.2801,-0.4521,mag,time,mag_norm,std of mag_norm
db_bench_press,axis_my__rms,-0.4469,0.4469,0.625,0.2793,-4.7764,mag,time,my,rms of my
db_bench_press,axis_gx__skewness,0.3189,0.3189,0.875,0.279,0.1708,gyro,time,gx,skewness of gx
db_bench_press,all9_norm__skewness,0.3695,0.3695,0.75,0.2771,0.3443,all9,time,all9_norm,skewness of all9_norm
db_bench_press,axis_gx__std,-0.4421,0.4421,0.625,0.2763,-2.0024,gyro,time,gx,std of gx
db_bench_press,axis_my__abs_mean,-0.4413,0.4413,0.625,0.2758,-4.8984,mag,time,my,abs_mean of my
db_bench_press,all9_norm__haar_l2_energy_ratio,-0.3065,0.3065,0.875,0.2681,-0.0003,all9,wavelet,all9_norm,haar_l2_energy_ratio of all9_norm
db_bench_press,axis_mx__haar_l1_energy_ratio,-0.3014,0.3014,0.875,0.2637,-0.0002,mag,wavelet,mx,haar_l1_energy_ratio of mx
db_bench_press,axis_gz__energy_mean,-0.3501,0.3501,0.75,0.2626,-374.3895,gyro,time,gz,energy_mean of gz
db_bench_press,axis_gz__high_band_ratio,-0.261,0.261,1.0,0.261,-0.001,gyro,time_frequency,gz,high_band_ratio of gz
db_bench_press,axis_my__spectral_entropy,-0.3475,0.3475,0.75,0.2606,-0.0911,mag,time_frequency,my,spectral_entropy of my
db_bench_press,mag_norm__zero_crossing_rate,0.3415,0.3415,0.75,0.2561,0.0172,mag,time,mag_norm,zero_crossing_rate of mag_norm
db_bench_press,acc_norm__high_band_ratio,-0.3384,0.3384,0.75,0.2538,-0.0069,acc,time_frequency,acc_norm,high_band_ratio of acc_norm
db_bench_press,corr__gx__gy,0.3369,0.3369,0.75,0.2527,0.1024,gyro,axis_correlation,"gx,gy",Correlation between gx and gy
db_bench_press,axis_my__kurtosis,-0.397,0.397,0.625,0.2481,-0.2163,mag,time,my,kurtosis of my
db_bench_press,gyro_norm__max,-0.3936,0.3936,0.625,0.246,-13.7635,gyro,time,gyro_norm,max of gyro_norm
db_bench_press,axis_mz__haar_l4_energy_ratio,-0.3271,0.3271,0.75,0.2453,-0.005,mag,wavelet,mz,haar_l4_energy_ratio of mz
db_bench_press,corr__az__gz,-0.2781,0.2781,0.875,0.2434,-0.0479,acc_gyro,axis_correlation,"az,gz",Correlation between az and gz
db_bench_press,gyro_norm__range,-0.3831,0.3831,0.625,0.2395,-13.0281,gyro,time,gyro_norm,range of gyro_norm
db_bench_press,acc_norm__std,-0.3185,0.3185,0.75,0.2389,-0.0121,acc,time,acc_norm,std of acc_norm
db_bench_press,axis_gz__kurtosis,0.3172,0.3172,0.75,0.2379,0.5558,gyro,time,gz,kurtosis of gz
db_bench_press,gyro_norm__min,-0.3805,0.3805,0.625,0.2378,-0.7354,gyro,time,gyro_norm,min of gyro_norm
db_bench_press,axis_mz__haar_l3_energy_ratio,-0.3141,0.3141,0.75,0.2356,-0.0067,mag,wavelet,mz,haar_l3_energy_ratio of mz
db_bench_press,axis_gz__abs_mean,-0.3138,0.3138,0.75,0.2353,-3.5959,gyro,time,gz,abs_mean of gz
db_bench_press,axis_mz__energy_mean,0.3126,0.3126,0.75,0.2345,661.666,mag,time,mz,energy_mean of mz
db_bench_press,mag_norm__diff_abs_mean,0.3717,0.3717,0.625,0.2323,0.0643,mag,time,mag_norm,diff_abs_mean of mag_norm
db_bench_press,axis_gz__diff_rms,0.3094,0.3094,0.75,0.2321,0.3293,gyro,time,gz,diff_rms of gz
db_bench_press,axis_my__diff_abs_mean,-0.2648,0.2648,0.875,0.2317,-0.0251,mag,time,my,diff_abs_mean of my
db_bench_press,axis_ax__haar_l2_energy_ratio,-0.3005,0.3005,0.75,0.2254,-0.0004,acc,wavelet,ax,haar_l2_energy_ratio of ax
db_bench_press,axis_gx__min,0.3602,0.3602,0.625,0.2251,6.13,gyro,time,gx,min of gx
db_bench_press,corr__ay__az,0.2999,0.2999,0.75,0.2249,0.1323,acc,axis_correlation,"ay,az",Correlation between ay and az
db_bench_press,axis_ax__haar_l1_energy_ratio,-0.2962,0.2962,0.75,0.2222,-0.0003,acc,wavelet,ax,haar_l1_energy_ratio of ax
db_bench_press,mag_norm__diff_rms,0.3491,0.3491,0.625,0.2182,0.1066,mag,time,mag_norm,diff_rms of mag_norm
db_bench_press,axis_my__dominant_freq_ratio,-0.2461,0.2461,0.875,0.2153,-0.0034,mag,time_frequency,my,dominant_freq_ratio of my
db_bench_press,axis_gy__kurtosis,0.2408,0.2408,0.875,0.2107,0.3315,gyro,time,gy,kurtosis of gy
db_bench_press,axis_az__skewness,-0.2406,0.2406,0.875,0.2106,-0.0789,acc,time,az,skewness of az
db_bench_press,mag_norm__haar_l1_energy_ratio,-0.2801,0.2801,0.75,0.2101,-0.0001,mag,wavelet,mag_norm,haar_l1_energy_ratio of mag_norm
db_bench_press,axis_ax__low_band_ratio,-0.2798,0.2798,0.75,0.2099,-0.0176,acc,time_frequency,ax,low_band_ratio of ax
db_bench_press,acc_norm__diff_abs_mean,-0.4189,0.4189,0.5,0.2094,-0.0046,acc,time,acc_norm,diff_abs_mean of acc_norm
db_bench_press,axis_gy__haar_l4_energy_ratio,0.3337,0.3337,0.625,0.2086,0.0254,gyro,wavelet,gy,haar_l4_energy_ratio of gy
db_bench_press,acc_norm__diff_rms,-0.4169,0.4169,0.5,0.2085,-0.0091,acc,time,acc_norm,diff_rms of acc_norm
db_bench_press,axis_gz__haar_l3_energy_ratio,-0.3321,0.3321,0.625,0.2075,-0.0109,gyro,wavelet,gz,haar_l3_energy_ratio of gz
db_bench_press,rep_duration_samples,0.3286,0.3286,0.625,0.2054,41.3066,temporal,temporal,rep_duration,Ground-truth rep duration in samples
db_bench_press,all9_norm__diff_abs_mean,-0.2315,0.2315,0.875,0.2025,-0.1634,all9,time,all9_norm,diff_abs_mean of all9_norm
db_bench_press,axis_gx__diff_abs_mean,-0.3197,0.3197,0.625,0.1998,-0.5045,gyro,time,gx,diff_abs_mean of gx
db_bench_press,axis_mz__haar_l2_energy_ratio,-0.2651,0.2651,0.75,0.1988,-0.0062,mag,wavelet,mz,haar_l2_energy_ratio of mz
db_bench_press,mag_norm__haar_l4_energy_ratio,-0.2647,0.2647,0.75,0.1986,-0.0001,mag,wavelet,mag_norm,haar_l4_energy_ratio of mag_norm
db_bench_press,mag_norm__haar_l2_energy_ratio,-0.2634,0.2634,0.75,0.1976,-0.0001,mag,wavelet,mag_norm,haar_l2_energy_ratio of mag_norm
db_bench_press,axis_ay__dominant_freq_ratio,-0.2246,0.2246,0.875,0.1965,-0.0074,acc,time_frequency,ay,dominant_freq_ratio of ay
db_bench_press,axis_ax__high_band_ratio,0.2597,0.2597,0.75,0.1948,0.0041,acc,time_frequency,ax,high_band_ratio of ax
db_bench_press,axis_mz__haar_l1_energy_ratio,-0.2593,0.2593,0.75,0.1944,-0.0048,mag,wavelet,mz,haar_l1_energy_ratio of mz
db_bench_press,axis_mz__diff_abs_mean,-0.2189,0.2189,0.875,0.1916,-0.068,mag,time,mz,diff_abs_mean of mz
db_bench_press,axis_my__diff_rms,-0.216,0.216,0.875,0.189,-0.037,mag,time,my,diff_rms of my
db_bench_press,acc_norm__skewness,0.3776,0.3776,0.5,0.1888,0.2353,acc,time,acc_norm,skewness of acc_norm
db_bench_press,mag_pca__pca3_var_ratio,0.2994,0.2994,0.625,0.1871,0.0161,mag,pca,mag_pca,PCA variance ratio
db_bench_press,acc_norm__kurtosis,0.3695,0.3695,0.5,0.1848,0.7359,acc,time,acc_norm,kurtosis of acc_norm
db_bench_press,gyro_norm__mid_band_ratio,-0.2453,0.2453,0.75,0.1839,-0.0084,gyro,time_frequency,gyro_norm,mid_band_ratio of gyro_norm
db_bench_press,corr__ay__mx,0.3669,0.3669,0.5,0.1834,0.1494,acc_mag,axis_correlation,"ay,mx",Correlation between ay and mx
db_bench_press,axis_gz__diff_abs_mean,0.2442,0.2442,0.75,0.1832,0.1693,gyro,time,gz,diff_abs_mean of gz
db_bench_press,acc_norm__haar_l4_energy_ratio,0.2905,0.2905,0.625,0.1816,0.0002,acc,wavelet,acc_norm,haar_l4_energy_ratio of acc_norm
db_bench_press,gyro_norm__low_band_ratio,0.2413,0.2413,0.75,0.181,0.0093,gyro,time_frequency,gyro_norm,low_band_ratio of gyro_norm
db_bench_press,axis_ax__dominant_freq_ratio,0.2412,0.2412,0.75,0.1809,0.0012,acc,time_frequency,ax,dominant_freq_ratio of ax
db_bench_press,axis_mz__diff_rms,-0.2042,0.2042,0.875,0.1787,-0.1157,mag,time,mz,diff_rms of mz
db_bench_press,axis_gx__diff_rms,-0.2857,0.2857,0.625,0.1786,-0.6558,gyro,time,gx,diff_rms of gx
db_bench_press,corr__gx__my,0.2376,0.2376,0.75,0.1782,0.0351,gyro_mag,axis_correlation,"gx,my",Correlation between gx and my
db_bench_press,axis_ax__mid_band_ratio,0.2796,0.2796,0.625,0.1747,0.0135,acc,time_frequency,ax,mid_band_ratio of ax
db_bench_press,corr__az__gy,0.231,0.231,0.75,0.1732,0.0268,acc_gyro,axis_correlation,"az,gy",Correlation between az and gy
db_bench_press,axis_gx__mean,0.1978,0.1978,0.875,0.1731,0.4483,gyro,time,gx,mean of gx
db_bench_press,mag_norm__low_band_ratio,-0.2767,0.2767,0.625,0.173,-0.0167,mag,time_frequency,mag_norm,low_band_ratio of mag_norm
db_bench_press,axis_gx__energy_mean,-0.3418,0.3418,0.5,0.1709,-65.0148,gyro,time,gx,energy_mean of gx
db_bench_press,corr__ax__ay,-0.2708,0.2708,0.625,0.1692,-0.104,acc,axis_correlation,"ax,ay",Correlation between ax and ay
db_bench_press,axis_ay__slope,-0.2249,0.2249,0.75,0.1687,-0.0192,acc,time,ay,slope of ay
db_bench_press,mag_norm__high_band_ratio,0.2681,0.2681,0.625,0.1675,0.0048,mag,time_frequency,mag_norm,high_band_ratio of mag_norm
db_bench_press,all9_norm__max,-0.268,0.268,0.625,0.1675,-8.4694,all9,time,all9_norm,max of all9_norm
db_bench_press,corr__gy__my,0.2214,0.2214,0.75,0.1661,0.0432,gyro_mag,axis_correlation,"gy,my",Correlation between gy and my
db_bench_press,mag_norm__range,-0.2153,0.2153,0.75,0.1614,-1.1941,mag,time,mag_norm,range of mag_norm
db_bench_press,axis_my__haar_l1_energy_ratio,-0.206,0.206,0.75,0.1545,-0.0022,mag,wavelet,my,haar_l1_energy_ratio of my
db_bench_press,axis_my__haar_l2_energy_ratio,-0.2039,0.2039,0.75,0.1529,-0.0028,mag,wavelet,my,haar_l2_energy_ratio of my
db_bench_press,axis_gx__haar_l1_energy_ratio,0.2403,0.2403,0.625,0.1502,0.0048,gyro,wavelet,gx,haar_l1_energy_ratio of gx
