fold,feature,fold_rf_importance,fold_rank,is_top_20
2,axis_gx__rms,0.0026702734144428922,107.0,False
2,axis_gx__energy_mean,0.001744575005873961,140.0,False
2,axis_gx__abs_mean,0.0017334146034289108,141.0,False
2,axis_gx__diff_abs_mean,0.000822462524858235,206.0,False
2,axis_gx__diff_rms,0.0008139918343730691,207.0,False
2,axis_gx__slope,0.0006967461870423346,227.0,False
2,axis_gx__zero_crossing_rate,7.813790624563752e-05,358.0,False
2,axis_gx__skewness,0.0001324415680631536,327.0,False
2,axis_gx__kurtosis,8.497726154239154e-05,352.0,False
2,axis_gx__dominant_freq_ratio,0.00012564527932434213,330.0,False
2,axis_gx__spectral_entropy,6.680320285890561e-05,362.0,False
2,axis_gx__low_band_ratio,0.00035632239923448126,262.0,False
2,axis_gx__mid_band_ratio,0.00016783160159540602,321.0,False
2,axis_gx__high_band_ratio,0.0012616086754262158,175.0,False
2,axis_gx__haar_l1_energy_ratio,8.68276419206558e-05,349.0,False
2,axis_gx__haar_l2_energy_ratio,8.240827762278692e-05,355.0,False
2,axis_gx__haar_l3_energy_ratio,0.00028671676912127964,286.0,False
2,axis_gx__haar_l4_energy_ratio,0.000191461636634268,315.0,False
2,axis_gy__mean,4.443883249840536e-05,370.0,False
2,axis_gy__std,0.0037606958390921513,89.0,False
2,axis_gy__median,0.00024258792726597673,300.0,False
2,axis_gy__min,0.0007206697654960456,224.0,False
2,axis_gy__max,0.0011306061463792103,181.0,False
2,axis_gy__range,0.0007772834963452185,214.0,False
2,axis_gy__iqr,0.0036995048855611185,90.0,False
2,axis_gy__rms,0.005741283173055458,51.0,False
2,axis_gy__energy_mean,0.00673161897765593,41.0,False
2,axis_gy__abs_mean,0.0038391501472997244,87.0,False
2,axis_gy__diff_abs_mean,0.0009665442239558546,196.0,False
2,axis_gy__diff_rms,0.0020518657389990156,126.0,False
2,axis_gy__slope,0.0015226332943295607,155.0,False
2,axis_gy__zero_crossing_rate,0.0007269562332900115,223.0,False
2,axis_gy__skewness,0.0001772360913974572,317.0,False
2,axis_gy__kurtosis,0.00039895275878038336,259.0,False
2,axis_gy__dominant_freq_ratio,0.0006734081170050676,230.0,False
2,axis_gy__spectral_entropy,0.0020883200017836907,125.0,False
2,axis_gy__low_band_ratio,0.00037586687506625376,260.0,False
2,axis_gy__mid_band_ratio,0.0004010755386076755,258.0,False
2,axis_gy__high_band_ratio,0.00022160239115850657,310.0,False
2,axis_gy__haar_l1_energy_ratio,0.004829883538793579,69.0,False
2,axis_gy__haar_l2_energy_ratio,0.002469513204434047,111.0,False
2,axis_gy__haar_l3_energy_ratio,0.0055344724917968805,55.0,False
2,axis_gy__haar_l4_energy_ratio,0.0016936087017454893,146.0,False
2,axis_gz__mean,3.6926845937641e-05,374.0,False
2,axis_gz__std,0.009803319590531294,23.0,False
2,axis_gz__median,0.0010134721178974694,192.0,False
2,axis_gz__min,0.0042618259817187665,78.0,False
2,axis_gz__max,0.002172752033928301,122.0,False
2,axis_gz__range,0.004054431342369759,84.0,False
2,axis_gz__iqr,0.00554031140964561,54.0,False
2,axis_gz__rms,0.010099001893113493,22.0,False
2,axis_gz__energy_mean,0.011696751144767389,16.0,True
2,axis_gz__abs_mean,0.011843784875845436,15.0,True
2,axis_gz__diff_abs_mean,0.0007751713210220354,215.0,False
2,axis_gz__diff_rms,0.0006488915668098093,231.0,False
2,axis_gz__slope,0.0016505375274977361,149.0,False
2,axis_gz__zero_crossing_rate,0.000762696335506731,219.0,False
2,axis_gz__skewness,0.0007746158570039409,216.0,False
2,axis_gz__kurtosis,0.00023662633342762907,304.0,False
2,axis_gz__dominant_freq_ratio,0.0002420668243353542,302.0,False
2,axis_gz__spectral_entropy,0.0070536573510520725,36.0,False
2,axis_gz__low_band_ratio,0.00030558132759410785,275.0,False
2,axis_gz__mid_band_ratio,0.0003101827854070833,273.0,False
2,axis_gz__high_band_ratio,0.0004745789511291461,247.0,False
2,axis_gz__haar_l1_energy_ratio,0.0017307648491523176,143.0,False
2,axis_gz__haar_l2_energy_ratio,0.001127598220192153,183.0,False
2,axis_gz__haar_l3_energy_ratio,0.005328433399830193,59.0,False
2,axis_gz__haar_l4_energy_ratio,0.0004708452958828349,250.0,False
2,axis_mx__mean,0.00675791618967281,40.0,False
2,axis_mx__std,0.0037894523369801673,88.0,False
2,axis_mx__median,0.003000222736174099,98.0,False
2,axis_mx__min,0.0111059837324412,19.0,True
2,axis_mx__max,0.005839082149777732,49.0,False
2,axis_mx__range,0.008022102826208112,31.0,False
2,axis_mx__iqr,0.00411019513782282,83.0,False
2,axis_mx__rms,0.00466420923392812,73.0,False
2,axis_mx__energy_mean,0.003538275036201846,91.0,False
2,axis_mx__abs_mean,0.0038657724507546675,85.0,False
2,axis_mx__diff_abs_mean,0.0019564339268132794,129.0,False
2,axis_mx__diff_rms,0.00048567593390123177,245.0,False
2,axis_mx__slope,0.00026784115268647197,291.0,False
2,axis_mx__zero_crossing_rate,9.03091602618755e-05,347.0,False
2,axis_mx__skewness,8.26139449487974e-05,354.0,False
2,axis_mx__kurtosis,0.00010778809821168427,339.0,False
2,axis_mx__dominant_freq_ratio,0.00010384763941467958,340.0,False
2,axis_mx__spectral_entropy,0.00022386915164696413,309.0,False
2,axis_mx__low_band_ratio,0.000835959871793757,205.0,False
2,axis_mx__mid_band_ratio,0.0008543428226262686,203.0,False
2,axis_mx__high_band_ratio,0.0004645504148827297,251.0,False
2,axis_mx__haar_l1_energy_ratio,0.0022718771619172256,119.0,False
2,axis_mx__haar_l2_energy_ratio,0.0016492826098467625,150.0,False
2,axis_mx__haar_l3_energy_ratio,0.003013451807511334,97.0,False
2,axis_mx__haar_l4_energy_ratio,0.0012319152276634709,176.0,False
2,axis_my__mean,0.007259570073581595,35.0,False
2,axis_my__std,0.0015805483064137622,152.0,False
2,axis_my__median,0.004222731687739355,80.0,False
2,axis_my__min,0.005113941077897517,62.0,False
2,axis_my__max,0.0054597194998072945,57.0,False
2,axis_my__range,0.002252748291384035,120.0,False
2,axis_my__iqr,0.0013444901062047428,168.0,False
2,axis_my__rms,0.0029172893097430693,101.0,False
2,axis_my__energy_mean,0.0023352276083007254,118.0,False
2,axis_my__abs_mean,0.0021774864010498034,121.0,False
2,axis_my__diff_abs_mean,9.916037209755645e-05,341.0,False
2,axis_my__diff_rms,0.0001154155586620176,335.0,False
2,axis_my__slope,0.0004250758970444197,254.0,False
2,axis_my__zero_crossing_rate,0.0008076034779687193,210.0,False
2,axis_my__skewness,8.676386803420744e-05,350.0,False
2,axis_my__kurtosis,0.0007312248343768658,221.0,False
2,axis_my__dominant_freq_ratio,0.00030389758987193116,276.0,False
2,axis_my__spectral_entropy,0.0019415779906329922,130.0,False
2,axis_my__low_band_ratio,0.002379587133436134,116.0,False
2,axis_my__mid_band_ratio,0.0033846959251624094,92.0,False
2,axis_my__high_band_ratio,0.001752774345167679,138.0,False
2,axis_my__haar_l1_energy_ratio,0.0024018409558393982,115.0,False
2,axis_my__haar_l2_energy_ratio,0.0013778057984399855,165.0,False
2,axis_my__haar_l3_energy_ratio,0.0013435176480237794,169.0,False
2,axis_my__haar_l4_energy_ratio,0.0015390131957093373,154.0,False
2,axis_mz__mean,0.006231459138014581,46.0,False
2,axis_mz__std,0.0008066281995421155,211.0,False
2,axis_mz__median,0.007022865331516705,37.0,False
2,axis_mz__min,0.011465117795881745,17.0,True
2,axis_mz__max,0.004939576236716494,64.0,False
2,axis_mz__range,0.0020167754476878032,127.0,False
2,axis_mz__iqr,0.0016540202847557088,148.0,False
2,axis_mz__rms,0.0045625023864382126,74.0,False
2,axis_mz__energy_mean,0.006128447926891998,47.0,False
2,axis_mz__abs_mean,0.004788577514334251,71.0,False
2,axis_mz__diff_abs_mean,7.553252177603826e-05,359.0,False
2,axis_mz__diff_rms,0.00019503590983611636,313.0,False
2,axis_mz__slope,0.0001247751807934255,332.0,False
2,axis_mz__zero_crossing_rate,8.656354965183557e-05,351.0,False
2,axis_mz__skewness,0.0001899836102263865,316.0,False
2,axis_mz__kurtosis,0.00022437611390094676,307.0,False
2,axis_mz__dominant_freq_ratio,0.00012179818320181428,333.0,False
2,axis_mz__spectral_entropy,0.000256265133719816,297.0,False
2,axis_mz__low_band_ratio,0.0002908080913487642,283.0,False
2,axis_mz__mid_band_ratio,0.0003305130043988493,268.0,False
2,axis_mz__high_band_ratio,0.0003255834740136332,269.0,False
2,axis_mz__haar_l1_energy_ratio,0.0049259371406649875,67.0,False
2,axis_mz__haar_l2_energy_ratio,0.004807968587798827,70.0,False
2,axis_mz__haar_l3_energy_ratio,0.003106646838469629,96.0,False
2,axis_mz__haar_l4_energy_ratio,0.0025461736095366548,108.0,False
2,acc_norm__mean,0.012953729130795082,13.0,True
2,acc_norm__std,0.001688313079057909,147.0,False
2,acc_norm__median,0.017744579010234674,7.0,True
2,acc_norm__min,0.0013411145271757564,170.0,False
2,acc_norm__max,0.00014312718039465156,325.0,False
2,acc_norm__range,0.00019484118525263142,314.0,False
2,acc_norm__iqr,0.00173175813015216,142.0,False
2,acc_norm__rms,0.007842865397967533,32.0,False
2,acc_norm__energy_mean,0.01561235949766107,10.0,True
2,acc_norm__abs_mean,0.01563584853679232,9.0,True
2,acc_norm__diff_abs_mean,0.0013233875004010959,171.0,False
2,acc_norm__diff_rms,0.0013787735353975206,164.0,False
2,acc_norm__slope,0.0002249545869397182,306.0,False
2,acc_norm__zero_crossing_rate,0.0011570275553960034,178.0,False
2,acc_norm__skewness,0.0014606695462712912,158.0,False
2,acc_norm__kurtosis,0.0002658359384964487,293.0,False
2,acc_norm__dominant_freq_ratio,0.0017067778814738325,145.0,False
2,acc_norm__spectral_entropy,0.00531089147041533,60.0,False
2,acc_norm__low_band_ratio,0.001083408024904385,186.0,False
2,acc_norm__mid_band_ratio,0.0013893104984104814,163.0,False
2,acc_norm__high_band_ratio,0.0009540419435929808,197.0,False
2,acc_norm__haar_l1_energy_ratio,0.0011349437815426397,180.0,False
2,acc_norm__haar_l2_energy_ratio,0.000727184125407311,222.0,False
2,acc_norm__haar_l3_energy_ratio,0.0001568885399984858,323.0,False
2,acc_norm__haar_l4_energy_ratio,8.347880837742796e-05,353.0,False
2,acc_pca__pca1_var_ratio,0.001017404255403813,191.0,False
2,acc_pca__pca2_var_ratio,0.00035068061565530795,263.0,False
2,acc_pca__pca3_var_ratio,0.00030929621681779,274.0,False
2,acc_pca__dominant_axis_var_share,9.777746887994016e-05,343.0,False
2,gyro_norm__mean,0.004152467942168931,82.0,False
2,gyro_norm__std,0.0003466414310077629,264.0,False
2,gyro_norm__median,0.004283352666472352,77.0,False
2,gyro_norm__min,3.324661841415985e-05,375.0,False
2,gyro_norm__max,0.0004290569104105835,253.0,False
2,gyro_norm__range,0.0002601639209933753,295.0,False
2,gyro_norm__iqr,0.0015524390029467998,153.0,False
2,gyro_norm__rms,0.0017488185831993142,139.0,False
2,gyro_norm__energy_mean,0.002898464685502679,102.0,False
2,gyro_norm__abs_mean,0.004535697139051323,75.0,False
2,gyro_norm__diff_abs_mean,0.0005824277919289878,238.0,False
2,gyro_norm__diff_rms,0.0005071499149009972,243.0,False
2,gyro_norm__slope,3.8629815907756544e-05,373.0,False
2,gyro_norm__zero_crossing_rate,0.00023464540506614183,305.0,False
2,gyro_norm__skewness,0.0008096589125474272,209.0,False
2,gyro_norm__kurtosis,0.0002999590628771858,280.0,False
2,gyro_norm__dominant_freq_ratio,0.00014164905741756968,326.0,False
2,gyro_norm__spectral_entropy,0.00031102786287692433,272.0,False
2,gyro_norm__low_band_ratio,0.00030098862357838476,279.0,False
2,gyro_norm__mid_band_ratio,0.0001737840358582625,318.0,False
2,gyro_norm__high_band_ratio,0.00029966881945591963,281.0,False
2,gyro_norm__haar_l1_energy_ratio,0.001358575686842311,166.0,False
2,gyro_norm__haar_l2_energy_ratio,0.0014794455488134012,156.0,False
2,gyro_norm__haar_l3_energy_ratio,0.005460504487752359,56.0,False
2,gyro_norm__haar_l4_energy_ratio,0.00033724776994944154,266.0,False
2,gyro_pca__pca1_var_ratio,4.916833269631135e-05,369.0,False
2,gyro_pca__pca2_var_ratio,3.294335321933366e-05,376.0,False
2,gyro_pca__pca3_var_ratio,0.0008043341736560444,212.0,False
2,gyro_pca__dominant_axis_var_share,1.6365155597014836e-05,378.0,False
2,mag_norm__mean,0.007416790880907005,34.0,False
2,mag_norm__std,0.0004121794857044724,256.0,False
2,mag_norm__median,0.008221267264051941,30.0,False
2,mag_norm__min,0.0049391335315950285,65.0,False
2,mag_norm__max,0.0019886955668321532,128.0,False
2,mag_norm__range,0.0010984704681064952,184.0,False
2,mag_norm__iqr,0.0008877944092148294,199.0,False
2,mag_norm__rms,0.005776675239401953,50.0,False
2,mag_norm__energy_mean,0.0063917862476164326,43.0,False
2,mag_norm__abs_mean,0.004230270065006259,79.0,False
2,mag_norm__diff_abs_mean,0.0025138543899742858,109.0,False
2,mag_norm__diff_rms,0.0024499733502606315,113.0,False
2,mag_norm__slope,0.0003246967165038898,270.0,False
2,mag_norm__zero_crossing_rate,0.0011622991190519106,177.0,False
2,mag_norm__skewness,0.004354065250756838,76.0,False
2,mag_norm__kurtosis,0.00033950886891804773,265.0,False
2,mag_norm__dominant_freq_ratio,0.00028756359558839155,285.0,False
2,mag_norm__spectral_entropy,0.0006782804280971525,229.0,False
2,mag_norm__low_band_ratio,0.0005872855237205596,237.0,False
2,mag_norm__mid_band_ratio,0.0005281912802441683,239.0,False
2,mag_norm__high_band_ratio,0.000799424777919115,213.0,False
2,mag_norm__haar_l1_energy_ratio,0.0017784190438356977,136.0,False
2,mag_norm__haar_l2_energy_ratio,0.0013051120392304817,173.0,False
2,mag_norm__haar_l3_energy_ratio,0.001920915786852989,132.0,False
2,mag_norm__haar_l4_energy_ratio,0.0017242415153546446,144.0,False
2,mag_pca__pca1_var_ratio,0.00021863211621721108,311.0,False
2,mag_pca__pca2_var_ratio,3.9011805809270435e-05,372.0,False
2,mag_pca__pca3_var_ratio,0.00030147371503723446,278.0,False
2,mag_pca__dominant_axis_var_share,3.999518681421839e-05,371.0,False
2,all9_norm__mean,0.008934646422709575,27.0,False
2,all9_norm__std,0.0005252706984647908,240.0,False
2,all9_norm__median,0.009791115097868962,24.0,False
2,all9_norm__min,0.0042181216544048316,81.0,False
2,all9_norm__max,0.0005144094116939189,242.0,False
2,all9_norm__range,0.0004573155029610919,252.0,False
2,all9_norm__iqr,0.001398731890211759,162.0,False
2,all9_norm__rms,0.006672830952078951,42.0,False
2,all9_norm__energy_mean,0.00844395404460571,29.0,False
2,all9_norm__abs_mean,0.006277981588483664,45.0,False
2,all9_norm__diff_abs_mean,0.0010039712607272406,193.0,False
2,all9_norm__diff_rms,0.00047309696865000455,249.0,False
2,all9_norm__slope,0.0004990654863800631,244.0,False
2,all9_norm__zero_crossing_rate,0.0002612668513946245,294.0,False
2,all9_norm__skewness,0.0006953576045896204,228.0,False
2,all9_norm__kurtosis,0.0003037927104636439,277.0,False
2,all9_norm__dominant_freq_ratio,0.000617027517948308,235.0,False
2,all9_norm__spectral_entropy,0.00033453047535235544,267.0,False
2,all9_norm__low_band_ratio,0.0017761025229104685,137.0,False
2,all9_norm__mid_band_ratio,0.00086555272219513,202.0,False
2,all9_norm__high_band_ratio,0.00026655448559161744,292.0,False
2,all9_norm__haar_l1_energy_ratio,0.0007593546046742468,220.0,False
2,all9_norm__haar_l2_energy_ratio,0.0008878579824839852,198.0,False
2,all9_norm__haar_l3_energy_ratio,0.00047648530843230917,246.0,False
2,all9_norm__haar_l4_energy_ratio,0.00010826067144295175,338.0,False
2,all9_pca__pca1_var_ratio,0.00015513605966434424,324.0,False
2,all9_pca__pca2_var_ratio,5.449168669787719e-05,368.0,False
2,all9_pca__pca3_var_ratio,9.544569470612264e-05,344.0,False
2,all9_pca__dominant_axis_var_share,5.9442642423613856e-05,365.0,False
2,corr__ax__ay,0.004774867888048598,72.0,False
2,corr__ax__az,0.011262729233948372,18.0,True
2,corr__ax__gx,6.29982445574551e-05,363.0,False
2,corr__ax__gy,0.0002592841738264816,296.0,False
2,corr__ax__gz,0.002947459123724496,100.0,False
2,corr__ax__mx,0.003357200515982627,93.0,False
2,corr__ax__my,0.002710822372546739,106.0,False
2,corr__ax__mz,0.0018925504930775697,133.0,False
2,corr__ay__az,0.007491499326575705,33.0,False
2,corr__ay__gx,8.752526919411727e-05,348.0,False
2,corr__ay__gy,0.00011475059547138915,336.0,False
2,corr__ay__gz,0.00021260083946876904,312.0,False
2,corr__ay__mx,0.0027806624713441054,103.0,False
2,corr__ay__my,0.0012650816735193613,174.0,False
2,corr__ay__mz,0.0011450689648727728,179.0,False
2,corr__az__gx,0.00012766530548687246,328.0,False
2,corr__az__gy,2.5135981704661836e-05,377.0,False
2,corr__az__gz,0.00012697321088721094,329.0,False
2,corr__az__mx,0.009610360456141916,26.0,False
2,corr__az__my,0.0008685115421167326,201.0,False
2,corr__az__mz,0.0017953277460159422,135.0,False
2,corr__gx__gy,0.0002494673879783305,299.0,False
2,corr__gx__gz,0.0009862027985797813,194.0,False
2,corr__gx__mx,7.24078280222654e-05,360.0,False
2,corr__gx__my,9.892339055100869e-05,342.0,False
2,corr__gx__mz,0.00024235149322926927,301.0,False
2,corr__gy__gz,0.01071254612605493,20.0,True
2,corr__gy__mx,5.77567187253106e-05,366.0,False
2,corr__gy__my,0.00016860432849622172,320.0,False
2,corr__gy__mz,7.86839322274123e-05,357.0,False
2,corr__gz__mx,0.0001158007355092989,334.0,False
2,corr__gz__my,0.00016964420339612881,319.0,False
2,corr__gz__mz,9.461423633224545e-05,345.0,False
2,corr__mx__my,0.001600030474323379,151.0,False
2,corr__mx__mz,0.0008826698210010881,200.0,False
2,corr__my__mz,0.0011277155131394804,182.0,False
2,rep_duration_samples,0.000624363395683019,233.0,False
3,axis_ax__mean,0.015458750694933314,12.0,True
3,axis_ax__std,0.005355529514176663,52.0,False
3,axis_ax__median,0.03050030938332,2.0,True
3,axis_ax__min,0.0096887443784375,27.0,False
3,axis_ax__max,0.0081367458642667,29.0,False
3,axis_ax__range,0.0033405569982315263,85.0,False
3,axis_ax__iqr,0.0022449677227704737,122.0,False
3,axis_ax__rms,0.032529260812698815,1.0,True
3,axis_ax__energy_mean,0.02009332397978576,7.0,True
3,axis_ax__abs_mean,0.020580653471888553,6.0,True
3,axis_ax__diff_abs_mean,0.00034334986055467066,275.0,False
3,axis_ax__diff_rms,0.0006757771620998476,224.0,False
3,axis_ax__slope,0.0007513340982275123,211.0,False
3,axis_ax__zero_crossing_rate,0.0003335087702007312,278.0,False
3,axis_ax__skewness,0.0015740601602088624,150.0,False
3,axis_ax__kurtosis,0.0023294034149182953,117.0,False
3,axis_ax__dominant_freq_ratio,0.0002952403864313902,282.0,False
3,axis_ax__spectral_entropy,0.005644597742571411,48.0,False
3,axis_ax__low_band_ratio,0.0007044565680266383,214.0,False
3,axis_ax__mid_band_ratio,0.000702951669217174,216.0,False
3,axis_ax__high_band_ratio,0.0007043267739649695,215.0,False
3,axis_ax__haar_l1_energy_ratio,0.0005501420822909016,241.0,False
3,axis_ax__haar_l2_energy_ratio,0.00021095199261022768,312.0,False
3,axis_ax__haar_l3_energy_ratio,0.00024091537928525386,294.0,False
3,axis_ax__haar_l4_energy_ratio,4.343806456655476e-05,373.0,False
3,axis_ay__mean,0.022999178157392927,3.0,True
3,axis_ay__std,0.002292182292453794,120.0,False
3,axis_ay__median,0.021878015449279396,4.0,True
3,axis_ay__min,0.0102372720163452,24.0,False
3,axis_ay__max,0.0054418424249322314,51.0,False
3,axis_ay__range,0.0005992606200140459,238.0,False
3,axis_ay__iqr,0.001750484705990835,141.0,False
3,axis_ay__rms,0.005117343158109754,55.0,False
3,axis_ay__energy_mean,0.005874108073768752,44.0,False
3,axis_ay__abs_mean,0.004583608557254341,60.0,False
3,axis_ay__diff_abs_mean,0.0018515223707768794,135.0,False
3,axis_ay__diff_rms,0.000989856478739444,186.0,False
3,axis_ay__slope,0.0002869015752822572,284.0,False
3,axis_ay__zero_crossing_rate,0.001452992328214888,158.0,False
3,axis_ay__skewness,0.00023673062738041603,299.0,False
3,axis_ay__kurtosis,5.879821217779563e-05,364.0,False
3,axis_ay__dominant_freq_ratio,9.886882112366088e-05,349.0,False
3,axis_ay__spectral_entropy,0.0013727267663036758,163.0,False
3,axis_ay__low_band_ratio,0.00052349524613977,244.0,False
3,axis_ay__mid_band_ratio,0.0008638349118242986,198.0,False
3,axis_ay__high_band_ratio,0.0008378434137431776,201.0,False
3,axis_ay__haar_l1_energy_ratio,0.0002905230404565737,283.0,False
3,axis_ay__haar_l2_energy_ratio,0.0009699364884215374,187.0,False
3,axis_ay__haar_l3_energy_ratio,0.00024616362874525343,290.0,False
3,axis_ay__haar_l4_energy_ratio,0.00014164269068407396,331.0,False
3,axis_az__mean,0.012653992076101813,15.0,True
3,axis_az__std,0.0009241013175326483,193.0,False
3,axis_az__median,0.01145445642162565,20.0,True
3,axis_az__min,0.01184544603469816,17.0,True
3,axis_az__max,0.005766531754019973,45.0,False
3,axis_az__range,0.0005116862796215601,247.0,False
3,axis_az__iqr,0.0016798058413347934,146.0,False
3,axis_az__rms,0.004551095793068331,61.0,False
3,axis_az__energy_mean,0.005718318306747446,46.0,False
3,axis_az__abs_mean,0.005597576753858248,49.0,False
3,axis_az__diff_abs_mean,0.0009301644646918312,191.0,False
3,axis_az__diff_rms,0.0008991900082989929,196.0,False
3,axis_az__slope,0.00023989499778813179,297.0,False
3,axis_az__zero_crossing_rate,0.0006643467263653236,226.0,False
3,axis_az__skewness,0.00041084237840304156,264.0,False
3,axis_az__kurtosis,0.00016388071548478045,325.0,False
3,axis_az__dominant_freq_ratio,0.00021066906821082587,313.0,False
3,axis_az__spectral_entropy,0.001488263237468893,156.0,False
3,axis_az__low_band_ratio,0.0020087266552158175,129.0,False
3,axis_az__mid_band_ratio,0.0010549085940257492,184.0,False
3,axis_az__high_band_ratio,0.00131868151409591,167.0,False
3,axis_az__haar_l1_energy_ratio,0.004543044390410713,62.0,False
3,axis_az__haar_l2_energy_ratio,0.003447676802314055,81.0,False
3,axis_az__haar_l3_energy_ratio,0.005588816480944016,50.0,False
3,axis_az__haar_l4_energy_ratio,0.005140419664472078,54.0,False
3,axis_gx__mean,5.200333285117309e-05,369.0,False
3,axis_gx__std,0.002132769672606474,126.0,False
3,axis_gx__median,0.0001271115020362089,336.0,False
3,axis_gx__min,0.0011268620504190875,179.0,False
3,axis_gx__max,0.00039784900602433634,266.0,False
3,axis_gx__range,0.0008760027047383033,197.0,False
3,axis_gx__iqr,0.0007906391071299159,207.0,False
3,axis_gx__rms,0.0031185373690307506,94.0,False
3,axis_gx__energy_mean,0.00262037805460905,107.0,False
3,axis_gx__abs_mean,0.0032657259745719827,88.0,False
3,axis_gx__diff_abs_mean,0.0008192700921085091,203.0,False
3,axis_gx__diff_rms,0.0003827698197334684,268.0,False
3,axis_gx__slope,0.0010739987563303003,182.0,False
3,axis_gx__zero_crossing_rate,0.00016753750528986748,322.0,False
3,axis_gx__skewness,0.00012209866289835097,340.0,False
3,axis_gx__kurtosis,0.00010659515819765724,343.0,False
3,axis_gx__dominant_freq_ratio,9.21294298411155e-05,351.0,False
3,axis_gx__spectral_entropy,0.00012352552092409605,338.0,False
3,axis_gx__low_band_ratio,0.00021484720313309628,310.0,False
3,axis_gx__mid_band_ratio,0.00014490471479027865,330.0,False
3,axis_gx__high_band_ratio,0.0006825667009174314,221.0,False
3,axis_gx__haar_l1_energy_ratio,0.0003404535532453745,276.0,False
3,axis_gx__haar_l2_energy_ratio,0.00021847177325911354,309.0,False
3,axis_gx__haar_l3_energy_ratio,3.16844547123365e-05,375.0,False
3,axis_gx__haar_l4_energy_ratio,0.0001525293154492438,328.0,False
3,axis_gy__mean,5.3006309469505334e-05,368.0,False
3,axis_gy__std,0.004048491405737874,69.0,False
3,axis_gy__median,9.16827549197985e-05,353.0,False
3,axis_gy__min,0.0006842202946162723,219.0,False
3,axis_gy__max,0.0005075539930433546,248.0,False
3,axis_gy__range,0.0016457391524573978,147.0,False
3,axis_gy__iqr,0.0040318101068874575,70.0,False
3,axis_gy__rms,0.005217001261435473,53.0,False
3,axis_gy__energy_mean,0.007885197014870816,34.0,False
3,axis_gy__abs_mean,0.0035740618281438676,78.0,False
3,axis_gy__diff_abs_mean,0.0013533080833535588,164.0,False
3,axis_gy__diff_rms,0.0015572846857246092,151.0,False
3,axis_gy__slope,0.00801235412013387,31.0,False
3,axis_gy__zero_crossing_rate,0.0006017061329243084,237.0,False
3,axis_gy__skewness,0.00021343808043285977,311.0,False
3,axis_gy__kurtosis,0.00024191520572914188,293.0,False
3,axis_gy__dominant_freq_ratio,0.00020064481825671,316.0,False
3,axis_gy__spectral_entropy,0.0014511631458339086,159.0,False
3,axis_gy__low_band_ratio,0.0006384949565161202,229.0,False
3,axis_gy__mid_band_ratio,0.00022458415945443973,306.0,False
3,axis_gy__high_band_ratio,0.00013887784424188168,332.0,False
3,axis_gy__haar_l1_energy_ratio,0.009143219184825892,28.0,False
3,axis_gy__haar_l2_energy_ratio,0.0062882566345166995,42.0,False
3,axis_gy__haar_l3_energy_ratio,0.0007935651373766324,205.0,False
3,axis_gy__haar_l4_energy_ratio,0.00244685432674941,113.0,False
3,axis_gz__mean,0.00011819176275759533,341.0,False
3,axis_gz__std,0.020966745985383343,5.0,True
3,axis_gz__median,0.0024107466870615696,114.0,False
3,axis_gz__min,0.009808932784223625,26.0,False
3,axis_gz__max,0.0038477969067533422,72.0,False
3,axis_gz__range,0.011493875431829129,19.0,True
3,axis_gz__iqr,0.010372064991497253,22.0,False
3,axis_gz__rms,0.016298878380858216,10.0,True
3,axis_gz__energy_mean,0.01598316959229064,11.0,True
3,axis_gz__abs_mean,0.01654641914585328,9.0,True
3,axis_gz__diff_abs_mean,0.0003652343590091126,273.0,False
3,axis_gz__diff_rms,0.0008599349582853277,200.0,False
3,axis_gz__slope,0.001707392130512486,144.0,False
3,axis_gz__zero_crossing_rate,0.001411660956222416,160.0,False
3,axis_gz__skewness,0.000690422401609608,218.0,False
3,axis_gz__kurtosis,0.000525886799898172,243.0,False
3,axis_gz__dominant_freq_ratio,4.848841636410296e-05,371.0,False
3,axis_gz__spectral_entropy,0.007931487980398628,32.0,False
3,axis_gz__low_band_ratio,0.00036710015564210075,271.0,False
3,axis_gz__mid_band_ratio,0.0006603875123517729,227.0,False
3,axis_gz__high_band_ratio,0.000753870941309505,210.0,False
3,axis_gz__haar_l1_energy_ratio,0.002735510643748881,104.0,False
3,axis_gz__haar_l2_energy_ratio,0.0034559542908331195,80.0,False
3,axis_gz__haar_l3_energy_ratio,0.010846335034795903,21.0,False
3,axis_gz__haar_l4_energy_ratio,0.0024510832601075836,112.0,False
3,axis_mx__mean,0.006954408196904489,38.0,False
3,axis_mx__std,0.007025407919254607,37.0,False
3,axis_mx__median,0.007097582033706052,36.0,False
3,axis_mx__min,0.010287480103919305,23.0,False
3,axis_mx__max,0.00790757744700322,33.0,False
3,axis_mx__range,0.004093068523548201,68.0,False
3,axis_mx__iqr,0.006045164923296992,43.0,False
3,axis_mx__rms,0.004940144533969504,56.0,False
3,axis_mx__energy_mean,0.0027651029995698255,102.0,False
3,axis_mx__abs_mean,0.0032677745873447104,87.0,False
3,axis_mx__diff_abs_mean,0.0027875466945556943,98.0,False
3,axis_mx__diff_rms,0.003406381195588845,83.0,False
3,axis_mx__slope,0.0011959116098243258,175.0,False
3,axis_mx__zero_crossing_rate,0.00022722435825103465,304.0,False
3,axis_mx__skewness,5.9515597370368885e-05,363.0,False
3,axis_mx__kurtosis,0.00011712441185468416,342.0,False
3,axis_mx__dominant_freq_ratio,0.00025399173144073693,289.0,False
