recv_time,timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
2026-03-11T17:23:07.190145,1680278,-927.0,1196.0,16041.0,-173.0,-45.0,-182.0,3883.0,5266.0,-3067.0
2026-03-11T17:23:07.196245,1680288,-488.0,1339.0,18059.0,-173.0,-46.0,-113.0,3881.0,5253.0,-3092.0
2026-03-11T17:23:07.206378,1680298,-1183.0,1248.0,16083.0,-131.0,-46.0,-197.0,3881.0,5253.0,-3092.0
2026-03-11T17:23:07.216345,1680308,-1126.0,894.0,14171.0,-131.0,-46.0,-197.0,3888.0,5246.0,-3056.0
2026-03-11T17:23:07.226475,1680318,-1001.0,1028.0,15388.0,-119.0,-67.0,-135.0,3888.0,5246.0,-3056.0
2026-03-11T17:23:07.236078,1680328,-699.0,1125.0,16473.0,-128.0,-58.0,-157.0,3874.0,5258.0,-3109.0
2026-03-11T17:23:07.246079,1680338,-1267.0,1327.0,16164.0,-100.0,-43.0,-146.0,3874.0,5258.0,-3109.0
2026-03-11T17:23:07.256688,1680348,-1170.0,934.0,14309.0,-117.0,-55.0,-139.0,3872.0,5260.0,-3117.0
2026-03-11T17:23:07.266130,1680358,-878.0,1108.0,16074.0,-108.0,-59.0,-241.0,3872.0,5260.0,-3117.0
2026-03-11T17:23:07.276109,1680368,-873.0,1504.0,17891.0,-128.0,-70.0,-143.0,3882.0,5247.0,-3007.0
2026-03-11T17:23:07.286047,1680378,-895.0,1295.0,16763.0,-129.0,-52.0,-195.0,3882.0,5247.0,-3007.0
2026-03-11T17:23:07.300412,1680388,-428.0,1304.0,18131.0,-129.0,-69.0,-124.0,3889.0,5258.0,-3043.0
2026-03-11T17:23:07.306443,1680398,-532.0,1127.0,16950.0,-121.0,-69.0,-124.0,3889.0,5258.0,-3043.0
2026-03-11T17:23:07.316205,1680408,-78.0,843.0,16458.0,-119.0,-74.0,-138.0,3887.0,5256.0,-3052.0
2026-03-11T17:23:07.326117,1680418,-766.0,1144.0,16278.0,-118.0,-21.0,-112.0,3887.0,5256.0,-3052.0
2026-03-11T17:23:07.336126,1680428,-955.0,833.0,14231.0,-127.0,-41.0,-115.0,3878.0,5237.0,-3094.0
2026-03-11T17:23:07.346130,1680438,-490.0,940.0,15934.0,-161.0,-45.0,-218.0,3878.0,5237.0,-3094.0
2026-03-11T17:23:07.356129,1680448,-444.0,879.0,15624.0,-132.0,-65.0,-130.0,3879.0,5259.0,-3092.0
2026-03-11T17:23:07.366048,1680458,-860.0,1224.0,16598.0,-121.0,-45.0,-210.0,3879.0,5259.0,-3092.0
2026-03-11T17:23:07.376119,1680468,-1760.0,1319.0,14619.0,-171.0,-83.0,-156.0,3886.0,5247.0,-3126.0
2026-03-11T17:23:07.386037,1680478,-1055.0,1209.0,15976.0,-171.0,-83.0,-156.0,3886.0,5247.0,-3126.0
2026-03-11T17:23:07.398951,1680488,18.0,999.0,17636.0,-95.0,-91.0,-227.0,3891.0,5246.0,-3085.0
2026-03-11T17:23:07.406087,1680498,-482.0,1102.0,16802.0,-88.0,-75.0,-153.0,3891.0,5246.0,-3085.0
2026-03-11T17:23:07.417288,1680508,-1129.0,1518.0,17359.0,-139.0,-75.0,-135.0,3876.0,5254.0,-3054.0
2026-03-11T17:23:07.429557,1680518,-814.0,1319.0,17143.0,-187.0,-34.0,-219.0,3876.0,5254.0,-3054.0
2026-03-11T17:23:07.436100,1680528,-519.0,1420.0,18450.0,-170.0,-59.0,-132.0,3886.0,5245.0,-3061.0
2026-03-11T17:23:07.446061,1680538,-704.0,1165.0,16831.0,-131.0,-55.0,-204.0,3886.0,5245.0,-3061.0
2026-03-11T17:23:07.456059,1680548,-1325.0,1583.0,17219.0,-129.0,-62.0,-147.0,3889.0,5258.0,-3095.0
2026-03-11T17:23:07.466375,1680558,-1203.0,1253.0,15877.0,-137.0,-37.0,-235.0,3889.0,5258.0,-3095.0
2026-03-11T17:23:07.478648,1680568,-1622.0,1181.0,14333.0,-137.0,-37.0,-235.0,3892.0,5245.0,-3106.0
2026-03-11T17:23:07.486145,1680579,-1304.0,1284.0,15621.0,-114.0,-21.0,-221.0,3892.0,5245.0,-3106.0
2026-03-11T17:23:07.496109,1680589,-240.0,1035.0,17159.0,-103.0,-56.0,-174.0,3886.0,5247.0,-3054.0
2026-03-11T17:23:07.506160,1680599,-1237.0,1192.0,15298.0,-135.0,-9.0,-198.0,3886.0,5247.0,-3054.0
2026-03-11T17:23:07.516131,1680609,-606.0,1356.0,17655.0,-126.0,-52.0,-165.0,3886.0,5256.0,-3035.0
2026-03-11T17:23:07.526126,1680619,-480.0,983.0,16034.0,-81.0,-41.0,-205.0,3891.0,5256.0,-3035.0
2026-03-11T17:23:07.536051,1680629,-1102.0,926.0,14478.0,-136.0,-31.0,-140.0,3891.0,5266.0,-3072.0
2026-03-11T17:23:07.545573,1680639,-1290.0,1307.0,16003.0,-151.0,-23.0,-242.0,3886.0,5266.0,-3072.0
2026-03-11T17:23:07.558716,1680649,-1526.0,1584.0,16689.0,-151.0,-23.0,-163.0,3878.0,5266.0,-3118.0
2026-03-11T17:23:07.566377,1680659,-971.0,1214.0,16200.0,-174.0,-52.0,-163.0,3878.0,5266.0,-3118.0
2026-03-11T17:23:07.581874,1680669,-653.0,722.0,14678.0,-173.0,-44.0,-188.0,3878.0,5258.0,-3064.0
2026-03-11T17:23:07.603858,1680679,-568.0,1025.0,16130.0,-152.0,-1.0,-203.0,3874.0,5258.0,-3064.0
2026-03-11T17:23:07.603918,1680689,2.0,1088.0,18087.0,-159.0,-22.0,-154.0,3874.0,5259.0,-3072.0
2026-03-11T17:23:07.606182,1680699,-445.0,1145.0,17159.0,-201.0,-29.0,-180.0,3889.0,5259.0,-3072.0
2026-03-11T17:23:07.616847,1680709,2.0,949.0,17337.0,-176.0,-43.0,-124.0,3889.0,5251.0,-3101.0
2026-03-11T17:23:07.627372,1680719,-1117.0,1077.0,15278.0,-120.0,-42.0,-193.0,3898.0,5251.0,-3101.0
2026-03-11T17:23:07.636932,1680729,-1594.0,1527.0,16083.0,-98.0,-61.0,-152.0,3898.0,5262.0,-3090.0
2026-03-11T17:23:07.646150,1680739,-962.0,1328.0,16680.0,-98.0,-61.0,-152.0,3910.0,5262.0,-3090.0
2026-03-11T17:23:07.663046,1680749,-806.0,1431.0,17529.0,-130.0,-15.0,-209.0,3910.0,5252.0,-3135.0
2026-03-11T17:23:07.667190,1680759,-378.0,1159.0,17235.0,-124.0,-17.0,-190.0,3894.0,5252.0,-3135.0
2026-03-11T17:23:07.684718,1680769,-885.0,1148.0,15983.0,-128.0,-23.0,-181.0,3894.0,5263.0,-3015.0
2026-03-11T17:23:07.694945,1680779,-993.0,1319.0,16539.0,-146.0,16.0,-195.0,3890.0,5263.0,-3015.0
2026-03-11T17:23:07.698906,1680789,-1837.0,1426.0,15084.0,-137.0,-69.0,-169.0,3890.0,5270.0,-3113.0
2026-03-11T17:23:07.708224,1680799,-1250.0,1369.0,16242.0,-125.0,8.0,-223.0,3884.0,5270.0,-3113.0
2026-03-11T17:23:07.717053,1680809,-1703.0,1510.0,15920.0,-168.0,-54.0,-147.0,3884.0,5242.0,-3099.0
2026-03-11T17:23:07.727700,1680819,-1026.0,1195.0,16108.0,-168.0,-34.0,-172.0,3890.0,5242.0,-3099.0
2026-03-11T17:23:07.736213,1680829,-1239.0,943.0,14267.0,-142.0,-34.0,-172.0,3890.0,5259.0,-3173.0
2026-03-11T17:23:07.747093,1680839,-1141.0,1192.0,15656.0,-103.0,-60.0,-127.0,3884.0,5259.0,-3173.0
2026-03-11T17:23:07.758356,1680849,-1728.0,1374.0,15099.0,-128.0,-70.0,-164.0,3884.0,5250.0,-3115.0
2026-03-11T17:23:07.767838,1680859,-1353.0,1348.0,15941.0,-129.0,-77.0,-151.0,3879.0,5250.0,-3115.0
2026-03-11T17:23:07.791134,1680869,-1577.0,1204.0,14473.0,-139.0,-31.0,-116.0,3879.0,5269.0,-3079.0
2026-03-11T17:23:07.812504,1680879,-1230.0,1200.0,15518.0,-174.0,-5.0,-206.0,3878.0,5269.0,-3079.0
2026-03-11T17:23:07.837875,1680889,-1409.0,1121.0,14500.0,-167.0,-43.0,-152.0,3878.0,5267.0,-3116.0
2026-03-11T17:23:07.837969,1680899,-845.0,1118.0,15893.0,-139.0,-34.0,-211.0,3890.0,5267.0,-3116.0
2026-03-11T17:23:07.838050,1680909,-1324.0,1091.0,14741.0,-139.0,-34.0,-211.0,3890.0,5266.0,-3123.0
2026-03-11T17:23:07.838087,1680919,-830.0,1116.0,15939.0,-151.0,-83.0,-143.0,3886.0,5266.0,-3123.0
2026-03-11T17:23:07.838120,1680929,-909.0,908.0,14667.0,-139.0,-88.0,-153.0,3886.0,5270.0,-3124.0
2026-03-11T17:23:07.847247,1680939,-992.0,918.0,14594.0,-154.0,-43.0,-200.0,3882.0,5270.0,-3124.0
2026-03-11T17:23:07.856924,1680949,-799.0,1029.0,15721.0,-183.0,-27.0,-126.0,3882.0,5261.0,-3113.0
2026-03-11T17:23:07.868335,1680959,-912.0,1394.0,17223.0,-133.0,-37.0,-192.0,3873.0,5261.0,-3113.0
